id,mode,pruning_kind,k,n,pruning_edge,raw_count,base_count,valid_count,removed_by_pruning,valid_fraction_of_base,outside_choices,outside_factor,normalized_base_count,normalized_valid_count,local_raw_count,local_base_count,local_valid_count,local_removed_by_pruning,local_valid_fraction_of_base,fix_u_size,fix_v_size,fix_union_size,fix_intersection_size,fix_symdiff_size,union_choices,intersection_choices,symdiff_choices,fix_u,fix_v,fix_union,fix_intersection,fix_symdiff
ddgp-last-seed-0001,ddgp,last-seed,2,10,3-10,128,16,8,8,0.5,5,32,0.5,0.25,4,2,1,1,0.5,1,4,5,0,5,2,0,2,{3},"{1,2,7,10}","{1,2,3,7,10}",{},"{1,2,3,7,10}"
ddgp-last-seed-0002,ddgp,last-seed,2,10,1-10,128,2,1,1,0.5,0,1,2.0,1.0,128,2,1,1,0.5,1,10,10,1,9,7,0,7,{1},"{1,2,3,4,5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}",{1},"{2,3,4,5,6,7,8,9,10}"
ddgp-last-seed-0003,ddgp,last-seed,2,10,1-10,128,16,8,8,0.5,4,16,1.0,0.5,8,2,1,1,0.5,1,6,6,1,5,3,0,3,{1},"{1,2,3,6,7,10}","{1,2,3,6,7,10}",{1},"{2,3,6,7,10}"
ddgp-last-seed-0004,ddgp,last-seed,2,10,3-10,128,32,4,28,0.125,2,4,8.0,1.0,32,8,1,7,0.125,1,8,8,1,7,5,0,5,{3},"{1,2,3,4,5,6,9,10}","{1,2,3,4,5,6,9,10}",{3},"{1,2,4,5,6,9,10}"
ddgp-last-seed-0005,ddgp,last-seed,2,10,2-10,128,64,32,32,0.5,3,8,8.0,4.0,16,16,8,8,0.5,1,6,6,1,5,4,0,4,{2},"{2,3,4,5,7,10}","{2,3,4,5,7,10}",{2},"{3,4,5,7,10}"
ddgp-last-seed-0006,ddgp,last-seed,2,10,2-10,128,32,8,24,0.25,4,16,2.0,0.5,8,8,2,6,0.25,1,5,5,1,4,3,0,3,{2},"{2,3,4,9,10}","{2,3,4,9,10}",{2},"{3,4,9,10}"
ddgp-last-seed-0007,ddgp,last-seed,2,10,2-10,128,4,2,2,0.5,2,4,1.0,0.5,32,2,1,1,0.5,1,8,8,1,7,5,0,5,{2},"{1,2,3,5,6,7,9,10}","{1,2,3,5,6,7,9,10}",{2},"{1,3,5,6,7,9,10}"
ddgp-last-seed-0008,ddgp,last-seed,2,10,1-10,128,16,4,12,0.25,2,4,4.0,1.0,32,4,1,3,0.25,1,8,8,1,7,5,0,5,{1},"{1,2,3,4,6,7,9,10}","{1,2,3,4,6,7,9,10}",{1},"{2,3,4,6,7,9,10}"
ddgp-last-seed-0009,ddgp,last-seed,2,10,2-10,128,32,8,24,0.25,3,8,4.0,1.0,16,4,1,3,0.25,1,6,7,0,7,4,0,4,{2},"{1,3,4,5,8,10}","{1,2,3,4,5,8,10}",{},"{1,2,3,4,5,8,10}"
ddgp-last-seed-0010,ddgp,last-seed,2,10,1-10,128,8,4,4,0.5,2,4,2.0,1.0,32,2,1,1,0.5,1,8,8,1,7,5,0,5,{1},"{1,2,3,4,7,8,9,10}","{1,2,3,4,7,8,9,10}",{1},"{2,3,4,7,8,9,10}"
ddgp-last-seed-0011,ddgp,last-seed,2,10,3-10,128,32,16,16,0.5,4,16,2.0,1.0,8,2,1,1,0.5,1,6,6,1,5,3,0,3,{3},"{1,2,3,4,6,10}","{1,2,3,4,6,10}",{3},"{1,2,4,6,10}"
ddgp-last-seed-0012,ddgp,last-seed,2,10,3-10,128,32,16,16,0.5,3,8,4.0,2.0,16,4,2,2,0.5,1,6,6,1,5,4,0,4,{3},"{2,3,4,5,7,10}","{2,3,4,5,7,10}",{3},"{2,4,5,7,10}"
ddgp-last-seed-0013,ddgp,last-seed,2,10,2-10,128,32,16,16,0.5,5,32,1.0,0.5,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{2},"{2,3,7,10}","{2,3,7,10}",{2},"{3,7,10}"
ddgp-last-seed-0014,ddgp,last-seed,2,10,2-10,128,8,4,4,0.5,5,32,0.25,0.125,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{2},"{1,2,4,10}","{1,2,4,10}",{2},"{1,4,10}"
ddgp-last-seed-0015,ddgp,last-seed,2,10,1-10,128,32,16,16,0.5,6,64,0.5,0.25,2,2,1,1,0.5,1,3,4,0,4,1,0,1,{1},"{2,3,10}","{1,2,3,10}",{},"{1,2,3,10}"
ddgp-last-seed-0016,ddgp,last-seed,2,10,1-10,128,8,4,4,0.5,2,4,2.0,1.0,32,2,1,1,0.5,1,8,8,1,7,5,0,5,{1},"{1,2,3,5,6,8,9,10}","{1,2,3,5,6,8,9,10}",{1},"{2,3,5,6,8,9,10}"
ddgp-last-seed-0017,ddgp,last-seed,2,10,2-10,128,8,4,4,0.5,4,16,0.5,0.25,8,8,4,4,0.5,1,5,5,1,4,3,0,3,{2},"{2,3,4,8,10}","{2,3,4,8,10}",{2},"{3,4,8,10}"
ddgp-last-seed-0018,ddgp,last-seed,2,10,3-10,128,16,8,8,0.5,6,64,0.25,0.125,2,2,1,1,0.5,1,3,4,0,4,1,0,1,{3},"{1,2,10}","{1,2,3,10}",{},"{1,2,3,10}"
ddgp-last-seed-0019,ddgp,last-seed,2,10,3-10,128,4,2,2,0.5,2,4,1.0,0.5,32,2,1,1,0.5,1,8,8,1,7,5,0,5,{3},"{1,2,3,4,5,6,7,10}","{1,2,3,4,5,6,7,10}",{3},"{1,2,4,5,6,7,10}"
ddgp-last-seed-0020,ddgp,last-seed,2,10,2-10,128,16,8,8,0.5,4,16,1.0,0.5,8,4,2,2,0.5,1,5,5,1,4,3,0,3,{2},"{2,3,4,9,10}","{2,3,4,9,10}",{2},"{3,4,9,10}"
ddgp-last-seed-0021,ddgp,last-seed,2,10,3-10,128,8,4,4,0.5,2,4,2.0,1.0,32,2,1,1,0.5,1,8,8,1,7,5,0,5,{3},"{1,2,3,4,5,6,8,10}","{1,2,3,4,5,6,8,10}",{3},"{1,2,4,5,6,8,10}"
ddgp-last-seed-0022,ddgp,last-seed,2,10,3-10,128,64,4,60,0.0625,2,4,16.0,1.0,32,16,1,15,0.0625,1,7,8,0,8,5,0,5,{3},"{1,2,4,5,6,8,10}","{1,2,3,4,5,6,8,10}",{},"{1,2,3,4,5,6,8,10}"
ddgp-last-seed-0023,ddgp,last-seed,2,10,3-10,128,8,4,4,0.5,2,4,2.0,1.0,32,2,1,1,0.5,1,7,8,0,8,5,0,5,{3},"{1,2,4,5,7,8,10}","{1,2,3,4,5,7,8,10}",{},"{1,2,3,4,5,7,8,10}"
ddgp-last-seed-0024,ddgp,last-seed,2,10,1-10,128,8,4,4,0.5,5,32,0.25,0.125,4,2,1,1,0.5,1,4,5,0,5,2,0,2,{1},"{2,3,4,10}","{1,2,3,4,10}",{},"{1,2,3,4,10}"
ddgp-last-seed-0025,ddgp,last-seed,2,10,1-10,128,8,4,4,0.5,3,8,1.0,0.5,16,4,2,2,0.5,1,6,6,1,5,4,0,4,{1},"{1,3,4,5,7,10}","{1,3,4,5,7,10}",{1},"{3,4,5,7,10}"
ddgp-last-seed-0026,ddgp,last-seed,2,10,2-10,128,16,8,8,0.5,4,16,1.0,0.5,8,8,2,6,0.25,1,5,5,1,4,3,0,3,{2},"{1,2,4,5,10}","{1,2,4,5,10}",{2},"{1,4,5,10}"
ddgp-last-seed-0027,ddgp,last-seed,2,10,2-10,128,8,4,4,0.5,3,8,1.0,0.5,16,2,1,1,0.5,1,7,7,1,6,4,0,4,{2},"{1,2,3,5,7,8,10}","{1,2,3,5,7,8,10}",{2},"{1,3,5,7,8,10}"
ddgp-last-seed-0028,ddgp,last-seed,2,10,1-10,128,64,32,32,0.5,5,32,2.0,1.0,4,2,1,1,0.5,1,4,5,0,5,2,0,2,{1},"{2,3,5,10}","{1,2,3,5,10}",{},"{1,2,3,5,10}"
ddgp-last-seed-0029,ddgp,last-seed,2,10,1-10,128,16,8,8,0.5,4,16,1.0,0.5,8,8,1,7,0.125,1,5,6,0,6,3,0,3,{1},"{2,3,4,5,10}","{1,2,3,4,5,10}",{},"{1,2,3,4,5,10}"
ddgp-last-seed-0030,ddgp,last-seed,2,10,2-10,128,8,4,4,0.5,4,16,0.5,0.25,8,4,1,3,0.25,1,6,6,1,5,3,0,3,{2},"{1,2,3,4,5,10}","{1,2,3,4,5,10}",{2},"{1,3,4,5,10}"
ddgp-last-seed-0031,ddgp,last-seed,2,10,3-10,128,8,4,4,0.5,3,8,1.0,0.5,16,4,2,2,0.5,1,6,6,1,5,4,0,4,{3},"{1,3,4,6,9,10}","{1,3,4,6,9,10}",{3},"{1,4,6,9,10}"
ddgp-last-seed-0032,ddgp,last-seed,2,10,2-10,128,16,8,8,0.5,6,64,0.25,0.125,2,2,1,1,0.5,1,3,4,0,4,1,0,1,{2},"{1,3,10}","{1,2,3,10}",{},"{1,2,3,10}"
ddgp-last-seed-0033,ddgp,last-seed,2,10,1-10,128,32,16,16,0.5,4,16,2.0,1.0,8,4,2,2,0.5,1,5,5,1,4,3,0,3,{1},"{1,2,4,5,10}","{1,2,4,5,10}",{1},"{2,4,5,10}"
ddgp-last-seed-0034,ddgp,last-seed,2,10,2-10,128,16,8,8,0.5,3,8,2.0,1.0,16,2,1,1,0.5,1,7,7,1,6,4,0,4,{2},"{1,2,3,4,7,9,10}","{1,2,3,4,7,9,10}",{2},"{1,3,4,7,9,10}"
ddgp-last-seed-0035,ddgp,last-seed,2,10,3-10,128,16,8,8,0.5,4,16,1.0,0.5,8,2,1,1,0.5,1,6,6,1,5,3,0,3,{3},"{1,2,3,4,6,10}","{1,2,3,4,6,10}",{3},"{1,2,4,6,10}"
ddgp-last-seed-0036,ddgp,last-seed,2,10,3-10,128,8,4,4,0.5,3,8,1.0,0.5,16,4,2,2,0.5,1,6,6,1,5,4,0,4,{3},"{2,3,4,5,6,10}","{2,3,4,5,6,10}",{3},"{2,4,5,6,10}"
ddgp-last-seed-0037,ddgp,last-seed,2,10,1-10,128,8,2,6,0.25,1,2,4.0,1.0,64,4,1,3,0.25,1,8,9,0,9,6,0,6,{1},"{2,3,4,5,6,8,9,10}","{1,2,3,4,5,6,8,9,10}",{},"{1,2,3,4,5,6,8,9,10}"
ddgp-last-seed-0038,ddgp,last-seed,2,10,2-10,128,8,2,6,0.25,1,2,4.0,1.0,64,4,1,3,0.25,1,9,9,1,8,6,0,6,{2},"{1,2,3,4,5,6,7,9,10}","{1,2,3,4,5,6,7,9,10}",{2},"{1,3,4,5,6,7,9,10}"
ddgp-last-seed-0039,ddgp,last-seed,2,10,3-10,128,16,8,8,0.5,3,8,2.0,1.0,16,2,1,1,0.5,1,7,7,1,6,4,0,4,{3},"{1,2,3,4,5,8,10}","{1,2,3,4,5,8,10}",{3},"{1,2,4,5,8,10}"
ddgp-last-seed-0040,ddgp,last-seed,2,10,3-10,128,64,8,56,0.125,4,16,4.0,0.5,8,8,1,7,0.125,1,5,6,0,6,3,0,3,{3},"{1,2,4,6,10}","{1,2,3,4,6,10}",{},"{1,2,3,4,6,10}"
ddgp-last-seed-0041,ddgp,last-seed,2,10,2-10,128,16,8,8,0.5,5,32,0.5,0.25,4,2,1,1,0.5,1,5,5,1,4,2,0,2,{2},"{1,2,3,4,10}","{1,2,3,4,10}",{2},"{1,3,4,10}"
ddgp-last-seed-0042,ddgp,last-seed,2,10,3-10,128,16,8,8,0.5,2,4,4.0,2.0,32,4,2,2,0.5,1,8,8,1,7,5,0,5,{3},"{1,2,3,4,5,7,8,10}","{1,2,3,4,5,7,8,10}",{3},"{1,2,4,5,7,8,10}"
ddgp-last-seed-0043,ddgp,last-seed,2,10,1-10,128,32,16,16,0.5,3,8,4.0,2.0,16,4,2,2,0.5,1,7,7,1,6,4,0,4,{1},"{1,2,3,4,5,9,10}","{1,2,3,4,5,9,10}",{1},"{2,3,4,5,9,10}"
ddgp-last-seed-0044,ddgp,last-seed,2,10,1-10,128,8,4,4,0.5,2,4,2.0,1.0,32,2,1,1,0.5,1,7,8,0,8,5,0,5,{1},"{2,3,4,5,6,7,10}","{1,2,3,4,5,6,7,10}",{},"{1,2,3,4,5,6,7,10}"
ddgp-last-seed-0045,ddgp,last-seed,2,10,2-10,128,16,4,12,0.25,4,16,1.0,0.25,8,8,2,6,0.25,1,5,5,1,4,3,0,3,{2},"{2,3,7,8,10}","{2,3,7,8,10}",{2},"{3,7,8,10}"
ddgp-last-seed-0046,ddgp,last-seed,2,10,1-10,128,32,16,16,0.5,3,8,4.0,2.0,16,4,2,2,0.5,1,6,6,1,5,4,0,4,{1},"{1,3,4,5,6,10}","{1,3,4,5,6,10}",{1},"{3,4,5,6,10}"
ddgp-last-seed-0047,ddgp,last-seed,2,10,3-10,128,32,16,16,0.5,5,32,1.0,0.5,4,2,1,1,0.5,1,5,5,1,4,2,0,2,{3},"{1,2,3,7,10}","{1,2,3,7,10}",{3},"{1,2,7,10}"
ddgp-last-seed-0048,ddgp,last-seed,2,10,1-10,128,128,64,64,0.5,5,32,4.0,2.0,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{1},"{1,3,7,10}","{1,3,7,10}",{1},"{3,7,10}"
ddgp-last-seed-0049,ddgp,last-seed,2,10,2-10,128,16,8,8,0.5,2,4,4.0,2.0,32,4,2,2,0.5,1,7,7,1,6,5,0,5,{2},"{1,2,4,5,7,9,10}","{1,2,4,5,7,9,10}",{2},"{1,4,5,7,9,10}"
ddgp-last-seed-0050,ddgp,last-seed,2,10,1-10,128,32,8,24,0.25,3,8,4.0,1.0,16,8,2,6,0.25,1,6,6,1,5,4,0,4,{1},"{1,2,4,5,6,10}","{1,2,4,5,6,10}",{1},"{2,4,5,6,10}"
ddgp-last-seed-0051,ddgp,last-seed,2,10,3-10,128,8,4,4,0.5,4,16,0.5,0.25,8,2,1,1,0.5,1,6,6,1,5,3,0,3,{3},"{1,2,3,4,8,10}","{1,2,3,4,8,10}",{3},"{1,2,4,8,10}"
ddgp-last-seed-0052,ddgp,last-seed,2,10,1-10,128,4,2,2,0.5,1,2,2.0,1.0,64,2,1,1,0.5,1,9,9,1,8,6,0,6,{1},"{1,2,3,4,5,6,7,8,10}","{1,2,3,4,5,6,7,8,10}",{1},"{2,3,4,5,6,7,8,10}"
ddgp-last-seed-0053,ddgp,last-seed,2,10,1-10,128,32,16,16,0.5,5,32,1.0,0.5,4,2,1,1,0.5,1,4,5,0,5,2,0,2,{1},"{2,3,5,10}","{1,2,3,5,10}",{},"{1,2,3,5,10}"
ddgp-last-seed-0054,ddgp,last-seed,2,10,2-10,128,4,2,2,0.5,1,2,2.0,1.0,64,2,1,1,0.5,1,9,9,1,8,6,0,6,{2},"{1,2,3,4,5,6,8,9,10}","{1,2,3,4,5,6,8,9,10}",{2},"{1,3,4,5,6,8,9,10}"
ddgp-last-seed-0055,ddgp,last-seed,2,10,1-10,128,16,8,8,0.5,3,8,2.0,1.0,16,2,1,1,0.5,1,7,7,1,6,4,0,4,{1},"{1,2,3,4,6,7,10}","{1,2,3,4,6,7,10}",{1},"{2,3,4,6,7,10}"
ddgp-last-seed-0056,ddgp,last-seed,2,10,3-10,128,8,4,4,0.5,4,16,0.5,0.25,8,2,1,1,0.5,1,6,6,1,5,3,0,3,{3},"{1,2,3,4,6,10}","{1,2,3,4,6,10}",{3},"{1,2,4,6,10}"
ddgp-last-seed-0057,ddgp,last-seed,2,10,1-10,128,32,16,16,0.5,6,64,0.5,0.25,2,2,1,1,0.5,1,3,4,0,4,1,0,1,{1},"{2,3,10}","{1,2,3,10}",{},"{1,2,3,10}"
ddgp-last-seed-0058,ddgp,last-seed,2,10,3-10,128,8,4,4,0.5,3,8,1.0,0.5,16,2,1,1,0.5,1,7,7,1,6,4,0,4,{3},"{1,2,3,4,5,7,10}","{1,2,3,4,5,7,10}",{3},"{1,2,4,5,7,10}"
ddgp-last-seed-0059,ddgp,last-seed,2,10,1-10,128,64,32,32,0.5,6,64,1.0,0.5,2,2,1,1,0.5,1,3,4,0,4,1,0,1,{1},"{2,3,10}","{1,2,3,10}",{},"{1,2,3,10}"
ddgp-last-seed-0060,ddgp,last-seed,2,10,3-10,128,4,2,2,0.5,3,8,0.5,0.25,16,4,2,2,0.5,1,6,6,1,5,4,0,4,{3},"{2,3,5,7,8,10}","{2,3,5,7,8,10}",{3},"{2,5,7,8,10}"
ddgp-last-seed-0061,ddgp,last-seed,2,10,1-10,128,8,4,4,0.5,2,4,2.0,1.0,32,2,1,1,0.5,1,8,8,1,7,5,0,5,{1},"{1,2,3,4,5,8,9,10}","{1,2,3,4,5,8,9,10}",{1},"{2,3,4,5,8,9,10}"
ddgp-last-seed-0062,ddgp,last-seed,2,10,1-10,128,16,8,8,0.5,3,8,2.0,1.0,16,2,1,1,0.5,1,7,7,1,6,4,0,4,{1},"{1,2,3,4,5,6,10}","{1,2,3,4,5,6,10}",{1},"{2,3,4,5,6,10}"
ddgp-last-seed-0063,ddgp,last-seed,2,10,1-10,128,16,8,8,0.5,4,16,1.0,0.5,8,2,1,1,0.5,1,6,6,1,5,3,0,3,{1},"{1,2,3,5,7,10}","{1,2,3,5,7,10}",{1},"{2,3,5,7,10}"
ddgp-last-seed-0064,ddgp,last-seed,2,10,2-10,128,64,32,32,0.5,5,32,2.0,1.0,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{2},"{2,3,7,10}","{2,3,7,10}",{2},"{3,7,10}"
ddgp-last-seed-0065,ddgp,last-seed,2,10,1-10,128,4,2,2,0.5,1,2,2.0,1.0,64,2,1,1,0.5,1,9,9,1,8,6,0,6,{1},"{1,2,3,4,5,6,7,9,10}","{1,2,3,4,5,6,7,9,10}",{1},"{2,3,4,5,6,7,9,10}"
ddgp-last-seed-0066,ddgp,last-seed,2,10,2-10,128,8,4,4,0.5,4,16,0.5,0.25,8,8,2,6,0.25,1,5,5,1,4,3,0,3,{2},"{1,2,5,8,10}","{1,2,5,8,10}",{2},"{1,5,8,10}"
ddgp-last-seed-0067,ddgp,last-seed,2,10,1-10,128,16,8,8,0.5,3,8,2.0,1.0,16,2,1,1,0.5,1,7,7,1,6,4,0,4,{1},"{1,2,3,4,5,7,10}","{1,2,3,4,5,7,10}",{1},"{2,3,4,5,7,10}"
ddgp-last-seed-0068,ddgp,last-seed,2,10,2-10,128,64,32,32,0.5,5,32,2.0,1.0,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{2},"{2,3,4,10}","{2,3,4,10}",{2},"{3,4,10}"
ddgp-last-seed-0069,ddgp,last-seed,2,10,2-10,128,8,4,4,0.5,2,4,2.0,1.0,32,2,1,1,0.5,1,8,8,1,7,5,0,5,{2},"{1,2,3,4,5,8,9,10}","{1,2,3,4,5,8,9,10}",{2},"{1,3,4,5,8,9,10}"
ddgp-last-seed-0070,ddgp,last-seed,2,10,3-10,128,8,4,4,0.5,4,16,0.5,0.25,8,2,1,1,0.5,1,6,6,1,5,3,0,3,{3},"{1,2,3,4,5,10}","{1,2,3,4,5,10}",{3},"{1,2,4,5,10}"
ddgp-last-seed-0071,ddgp,last-seed,2,10,2-10,128,4,2,2,0.5,1,2,2.0,1.0,64,2,1,1,0.5,1,9,9,1,8,6,0,6,{2},"{1,2,3,5,6,7,8,9,10}","{1,2,3,5,6,7,8,9,10}",{2},"{1,3,5,6,7,8,9,10}"
ddgp-last-seed-0072,ddgp,last-seed,2,10,1-10,128,32,16,16,0.5,6,64,0.5,0.25,2,2,1,1,0.5,1,3,4,0,4,1,0,1,{1},"{2,3,10}","{1,2,3,10}",{},"{1,2,3,10}"
ddgp-last-seed-0073,ddgp,last-seed,2,10,2-10,128,32,16,16,0.5,3,8,4.0,2.0,16,4,2,2,0.5,1,6,6,1,5,4,0,4,{2},"{1,2,4,5,7,10}","{1,2,4,5,7,10}",{2},"{1,4,5,7,10}"
ddgp-last-seed-0074,ddgp,last-seed,2,10,1-10,128,8,4,4,0.5,3,8,1.0,0.5,16,2,1,1,0.5,1,6,7,0,7,4,0,4,{1},"{2,3,4,5,6,10}","{1,2,3,4,5,6,10}",{},"{1,2,3,4,5,6,10}"
ddgp-last-seed-0075,ddgp,last-seed,2,10,2-10,128,64,32,32,0.5,5,32,2.0,1.0,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{2},"{1,2,5,10}","{1,2,5,10}",{2},"{1,5,10}"
ddgp-last-seed-0076,ddgp,last-seed,2,10,2-10,128,8,4,4,0.5,2,4,2.0,1.0,32,2,1,1,0.5,1,8,8,1,7,5,0,5,{2},"{1,2,3,4,5,6,7,10}","{1,2,3,4,5,6,7,10}",{2},"{1,3,4,5,6,7,10}"
ddgp-last-seed-0077,ddgp,last-seed,2,10,3-10,128,4,2,2,0.5,5,32,0.125,0.0625,4,2,1,1,0.5,1,5,5,1,4,2,0,2,{3},"{1,2,3,7,10}","{1,2,3,7,10}",{3},"{1,2,7,10}"
ddgp-last-seed-0078,ddgp,last-seed,2,10,1-10,128,32,4,28,0.125,4,16,2.0,0.25,8,8,1,7,0.125,1,5,6,0,6,3,0,3,{1},"{2,3,4,5,10}","{1,2,3,4,5,10}",{},"{1,2,3,4,5,10}"
ddgp-last-seed-0079,ddgp,last-seed,2,10,2-10,128,4,2,2,0.5,1,2,2.0,1.0,64,2,1,1,0.5,1,9,9,1,8,6,0,6,{2},"{1,2,3,4,5,6,7,9,10}","{1,2,3,4,5,6,7,9,10}",{2},"{1,3,4,5,6,7,9,10}"
ddgp-last-seed-0080,ddgp,last-seed,2,10,1-10,128,8,4,4,0.5,4,16,0.5,0.25,8,2,1,1,0.5,1,6,6,1,5,3,0,3,{1},"{1,2,3,4,5,10}","{1,2,3,4,5,10}",{1},"{2,3,4,5,10}"
ddgp-last-seed-0081,ddgp,last-seed,2,10,3-10,128,16,8,8,0.5,3,8,2.0,1.0,16,2,1,1,0.5,1,6,7,0,7,4,0,4,{3},"{1,2,5,7,9,10}","{1,2,3,5,7,9,10}",{},"{1,2,3,5,7,9,10}"
ddgp-last-seed-0082,ddgp,last-seed,2,10,3-10,128,128,16,112,0.125,4,16,8.0,1.0,8,8,1,7,0.125,1,5,6,0,6,3,0,3,{3},"{1,2,4,5,10}","{1,2,3,4,5,10}",{},"{1,2,3,4,5,10}"
ddgp-last-seed-0083,ddgp,last-seed,2,10,3-10,128,64,32,32,0.5,5,32,2.0,1.0,4,2,1,1,0.5,1,5,5,1,4,2,0,2,{3},"{1,2,3,4,10}","{1,2,3,4,10}",{3},"{1,2,4,10}"
ddgp-last-seed-0084,ddgp,last-seed,2,10,2-10,128,16,8,8,0.5,2,4,4.0,2.0,32,4,2,2,0.5,1,7,7,1,6,5,0,5,{2},"{2,3,4,5,6,8,10}","{2,3,4,5,6,8,10}",{2},"{3,4,5,6,8,10}"
ddgp-last-seed-0085,ddgp,last-seed,2,10,1-10,128,128,32,96,0.25,5,32,4.0,1.0,4,4,1,3,0.25,1,4,5,0,5,2,0,2,{1},"{2,3,4,10}","{1,2,3,4,10}",{},"{1,2,3,4,10}"
ddgp-last-seed-0086,ddgp,last-seed,2,10,1-10,128,4,2,2,0.5,1,2,2.0,1.0,64,2,1,1,0.5,1,9,9,1,8,6,0,6,{1},"{1,2,3,4,5,6,7,8,10}","{1,2,3,4,5,6,7,8,10}",{1},"{2,3,4,5,6,7,8,10}"
ddgp-last-seed-0087,ddgp,last-seed,2,10,3-10,128,128,32,96,0.25,5,32,4.0,1.0,4,4,1,3,0.25,1,4,5,0,5,2,0,2,{3},"{1,2,7,10}","{1,2,3,7,10}",{},"{1,2,3,7,10}"
ddgp-last-seed-0088,ddgp,last-seed,2,10,3-10,128,16,8,8,0.5,2,4,4.0,2.0,32,4,2,2,0.5,1,7,7,1,6,5,0,5,{3},"{2,3,4,5,6,7,10}","{2,3,4,5,6,7,10}",{3},"{2,4,5,6,7,10}"
ddgp-last-seed-0089,ddgp,last-seed,2,10,2-10,128,32,16,16,0.5,5,32,1.0,0.5,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{2},"{2,3,5,10}","{2,3,5,10}",{2},"{3,5,10}"
ddgp-last-seed-0090,ddgp,last-seed,2,10,3-10,128,64,16,48,0.25,3,8,8.0,2.0,16,8,2,6,0.25,1,6,6,1,5,4,0,4,{3},"{1,3,4,7,8,10}","{1,3,4,7,8,10}",{3},"{1,4,7,8,10}"
ddgp-last-seed-0091,ddgp,last-seed,2,10,1-10,128,16,8,8,0.5,3,8,2.0,1.0,16,8,4,4,0.5,1,6,6,1,5,4,0,4,{1},"{1,2,4,5,7,10}","{1,2,4,5,7,10}",{1},"{2,4,5,7,10}"
ddgp-last-seed-0092,ddgp,last-seed,2,10,2-10,128,32,4,28,0.125,4,16,2.0,0.25,8,8,1,7,0.125,1,5,6,0,6,3,0,3,{2},"{1,3,4,6,10}","{1,2,3,4,6,10}",{},"{1,2,3,4,6,10}"
ddgp-last-seed-0093,ddgp,last-seed,2,10,1-10,128,4,2,2,0.5,1,2,2.0,1.0,64,2,1,1,0.5,1,9,9,1,8,6,0,6,{1},"{1,2,3,4,6,7,8,9,10}","{1,2,3,4,6,7,8,9,10}",{1},"{2,3,4,6,7,8,9,10}"
ddgp-last-seed-0094,ddgp,last-seed,2,10,2-10,128,32,16,16,0.5,6,64,0.5,0.25,2,2,1,1,0.5,1,3,4,0,4,1,0,1,{2},"{1,3,10}","{1,2,3,10}",{},"{1,2,3,10}"
ddgp-last-seed-0095,ddgp,last-seed,2,10,3-10,128,32,2,30,0.0625,1,2,16.0,1.0,64,16,1,15,0.0625,1,9,9,1,8,6,0,6,{3},"{1,2,3,4,6,7,8,9,10}","{1,2,3,4,6,7,8,9,10}",{3},"{1,2,4,6,7,8,9,10}"
ddgp-last-seed-0096,ddgp,last-seed,2,10,3-10,128,16,8,8,0.5,5,32,0.5,0.25,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{3},"{2,3,4,10}","{2,3,4,10}",{3},"{2,4,10}"
ddgp-last-seed-0097,ddgp,last-seed,2,10,1-10,128,16,8,8,0.5,5,32,0.5,0.25,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{1},"{1,3,6,10}","{1,3,6,10}",{1},"{3,6,10}"
ddgp-last-seed-0098,ddgp,last-seed,2,10,3-10,128,64,16,48,0.25,5,32,2.0,0.5,4,4,1,3,0.25,1,4,5,0,5,2,0,2,{3},"{1,2,7,10}","{1,2,3,7,10}",{},"{1,2,3,7,10}"
ddgp-last-seed-0099,ddgp,last-seed,2,10,3-10,128,32,16,16,0.5,4,16,2.0,1.0,8,2,1,1,0.5,1,6,6,1,5,3,0,3,{3},"{1,2,3,4,8,10}","{1,2,3,4,8,10}",{3},"{1,2,4,8,10}"
ddgp-last-seed-0100,ddgp,last-seed,2,10,2-10,128,32,16,16,0.5,5,32,1.0,0.5,4,4,2,2,0.5,1,4,4,1,3,2,0,2,{2},"{1,2,6,10}","{1,2,6,10}",{2},"{1,6,10}"
ddgp-last-nonseed-0001,ddgp,last-nonseed,2,10,3-10,128,64,32,32,0.5,4,16,4.0,2.0,8,4,2,2,0.5,1,5,5,1,4,3,0,3,{3},"{2,3,4,5,10}","{2,3,4,5,10}",{3},"{2,4,5,10}"
ddgp-last-nonseed-0002,ddgp,last-nonseed,2,10,7-10,128,4,2,2,0.5,2,4,1.0,0.5,32,2,1,1,0.5,5,8,8,5,3,5,3,2,"{1,2,4,5,7}","{1,2,3,4,5,7,8,10}","{1,2,3,4,5,7,8,10}","{1,2,4,5,7}","{3,8,10}"
ddgp-last-nonseed-0003,ddgp,last-nonseed,2,10,6-10,128,16,4,12,0.25,2,4,4.0,1.0,32,4,1,3,0.25,3,7,8,2,6,5,0,5,"{2,3,6}","{1,2,3,4,7,9,10}","{1,2,3,4,6,7,9,10}","{2,3}","{1,4,6,7,9,10}"
