id,mode,k,n,pruning_count,pruning_edges,local_vertices,local_decisions,local_decision_count,base_generator_count,base_generator_rank,predicted_local_base_count,individually_valid_generator_count,individually_valid_generator_rank,predicted_by_individual_compatibility,labelled_violation_count,labelled_violation_rank,combined_mask_violation_rank,labelled_kernel_rank,predicted_local_valid_count,rank_identity_holds,base_generators,individually_valid_generators,exact_local_base_count,exact_local_valid_count,exact_local_base_dim,exact_local_valid_dim,base_prediction_matches,valid_prediction_matches,individual_prediction_matches
ddgp-last-seed-0045,ddgp,2,11,1,1-11,"{1,2,3,4,7,10,11}","{4,7,10,11}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{3,10}:base-clique;{11}@{3,10}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0046,ddgp,2,11,1,2-11,"{1,2,4,9,11}","{4,9,11}",3,4,2,4,2,1,2,1,1,2,1,2,True,"{11}@{1,9}:base-clique;{11}@{1,9}:cone;{4,9,11}@{1,2}:base-clique;{4,9,11}@{1,2}:cone","{4,9,11}@{1,2}:base-clique;{4,9,11}@{1,2}:cone",4,2,2,1,True,True,True
ddgp-last-seed-0047,ddgp,2,11,1,2-11,"{1,2,3,4,5,6,7,9,10,11}","{4,5,6,7,9,10,11}",7,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{9,10}:base-clique;{11}@{9,10}:cone",,2,1,1,0,True,True,True
ddgp-last-seed-0048,ddgp,2,11,1,1-11,"{1,2,3,4,11}","{4,11}",2,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{3,4}:base-clique;{11}@{3,4}:cone;{4,11}@{2,3}:base-clique;{4,11}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-last-seed-0049,ddgp,2,11,1,3-11,"{1,2,3,4,5,6,11}","{4,5,6,11}",4,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{1,6}:base-clique;{11}@{1,6}:cone;{5,6,11}@{1,4}:base-clique;{5,6,11}@{1,4}:cone",,4,1,2,0,True,True,True
ddgp-last-seed-0050,ddgp,2,11,1,2-11,"{1,2,3,4,5,6,7,10,11}","{4,5,6,7,10,11}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{6,10}:base-clique;{11}@{6,10}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0001,ddgp,2,11,1,9-11,"{1,2,3,4,5,6,9,11}","{4,5,6,9,11}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{4,5}:base-clique;{11}@{4,5}:cone;{9}@{3,6}:base-clique;{9}@{3,6}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0002,ddgp,2,11,1,6-11,"{1,2,3,4,5,6,9,11}","{4,5,6,9,11}",5,6,3,8,0,0,1,3,3,3,0,1,True,"{11}@{5,9}:base-clique;{11}@{5,9}:cone;{9,11}@{3,5}:base-clique;{9,11}@{3,5}:cone;{6}@{4,5}:base-clique;{6}@{4,5}:cone",,8,1,3,0,True,True,True
ddgp-last-nonseed-0003,ddgp,2,11,1,10-11,"{1,2,3,4,5,8,9,10,11}","{4,5,8,9,10,11}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{2,4}:base-clique;{11}@{2,4}:cone;{10}@{5,9}:base-clique;{10}@{5,9}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0004,ddgp,2,11,1,3-11,"{1,2,3,4,5,6,7,8,9,11}","{4,5,6,7,8,9,11}",7,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{8,9}:base-clique;{11}@{8,9}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0005,ddgp,2,11,1,8-11,"{1,2,3,4,5,8,11}","{4,5,8,11}",4,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{3,5}:base-clique;{11}@{3,5}:cone;{8}@{1,5}:base-clique;{8}@{1,5}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0006,ddgp,2,11,1,7-11,"{1,3,4,5,7,11}","{4,5,7,11}",4,8,4,16,4,2,4,2,2,4,2,4,True,"{11}@{4,5}:base-clique;{11}@{4,5}:cone;{7}@{1,5}:base-clique;{7}@{1,5}:cone;{5,7,11}@{1,4}:base-clique;{5,7,11}@{1,4}:cone;{4,5,7,11}@{1,3}:base-clique;{4,5,7,11}@{1,3}:cone","{5,7,11}@{1,4}:base-clique;{5,7,11}@{1,4}:cone;{4,5,7,11}@{1,3}:base-clique;{4,5,7,11}@{1,3}:cone",16,4,4,2,True,True,True
ddgp-last-nonseed-0007,ddgp,2,11,1,6-11,"{1,2,3,4,5,6,7,11}","{4,5,6,7,11}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{2,7}:base-clique;{11}@{2,7}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0008,ddgp,2,11,1,8-11,"{1,2,3,4,5,7,8,11}","{4,5,7,8,11}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{1,7}:base-clique;{11}@{1,7}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0009,ddgp,2,11,1,4-11,"{1,2,3,4,5,11}","{4,5,11}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{2,5}:base-clique;{11}@{2,5}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0010,ddgp,2,11,1,3-11,"{1,2,3,4,5,6,7,11}","{4,5,6,7,11}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{6,7}:base-clique;{11}@{6,7}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0011,ddgp,2,11,1,4-11,"{1,2,3,4,11}","{4,11}",2,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{2,3}:base-clique;{11}@{2,3}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0012,ddgp,2,11,1,6-11,"{1,2,3,4,6,11}","{4,6,11}",3,3,2,4,0,0,1,2,2,2,0,1,True,"{11}@{3,4}:base-clique;{11}@{3,4}:cone;{6}@{1,2}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0013,ddgp,2,11,1,3-11,"{1,2,3,4,5,6,11}","{4,5,6,11}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{2,6}:base-clique;{11}@{2,6}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0014,ddgp,2,11,1,10-11,"{1,2,3,4,7,8,9,10,11}","{4,7,8,9,10,11}",6,8,4,16,0,0,1,4,4,4,0,1,True,"{11}@{2,9}:base-clique;{11}@{2,9}:cone;{10}@{4,7}:base-clique;{10}@{4,7}:cone;{9,11}@{2,8}:base-clique;{9,11}@{2,8}:cone;{8,9,11}@{2,7}:base-clique;{8,9,11}@{2,7}:cone",,16,1,4,0,True,True,True
ddgp-last-nonseed-0015,ddgp,2,11,1,7-11,"{1,2,3,4,5,6,7,8,11}","{4,5,6,7,8,11}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{5,8}:base-clique;{11}@{5,8}:cone;{7}@{1,4}:base-clique;{7}@{1,4}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0016,ddgp,2,11,1,9-11,"{1,2,3,4,5,7,8,9,11}","{4,5,7,8,9,11}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{2,7}:base-clique;{11}@{2,7}:cone;{9}@{3,8}:base-clique;{9}@{3,8}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0017,ddgp,2,11,1,7-11,"{1,3,4,6,7,8,11}","{4,6,7,8,11}",5,7,4,16,1,1,2,3,3,4,1,2,True,"{11}@{4,8}:base-clique;{11}@{4,8}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone;{6,7}@{3,4}:base-clique;{6,7}@{3,4}:cone;{4,6,7,8,11}@{1,3}:base-clique","{4,6,7,8,11}@{1,3}:base-clique",16,2,4,1,True,True,True
ddgp-last-nonseed-0018,ddgp,2,11,1,4-11,"{1,2,3,4,5,6,8,9,10,11}","{4,5,6,8,9,10,11}",7,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{5,10}:base-clique;{11}@{5,10}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0019,ddgp,2,11,1,10-11,"{1,2,3,4,5,7,8,10,11}","{4,5,7,8,10,11}",6,3,2,4,0,0,1,2,2,2,0,1,True,"{11}@{1,2}:cone;{10}@{5,8}:base-clique;{10}@{5,8}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0020,ddgp,2,11,1,9-11,"{1,2,3,4,5,9,10,11}","{4,5,9,10,11}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{3,10}:base-clique;{11}@{3,10}:cone;{9}@{2,5}:base-clique;{9}@{2,5}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0021,ddgp,2,11,1,8-11,"{1,2,3,4,6,7,8,9,10,11}","{4,6,7,8,9,10,11}",7,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{9,10}:base-clique;{11}@{9,10}:cone;{8}@{1,7}:base-clique;{8}@{1,7}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0022,ddgp,2,11,1,7-11,"{1,3,4,7,9,11}","{4,7,9,11}",4,7,4,16,3,2,4,2,2,4,2,4,True,"{11}@{3,9}:base-clique;{11}@{3,9}:cone;{9,11}@{3,4}:cone;{7}@{3,4}:cone;{7,9,11}@{3,4}:base-clique;{4,7,9,11}@{1,3}:base-clique;{4,7,9,11}@{1,3}:cone","{7,9,11}@{3,4}:base-clique;{4,7,9,11}@{1,3}:base-clique;{4,7,9,11}@{1,3}:cone",16,4,4,2,True,True,True
ddgp-last-nonseed-0023,ddgp,2,11,1,8-11,"{1,3,4,5,6,8,11}","{4,5,6,8,11}",5,3,2,4,1,1,2,1,1,2,1,2,True,"{11}@{4,6}:base-clique;{11}@{4,6}:cone;{4,5,6,8,11}@{1,3}:base-clique","{4,5,6,8,11}@{1,3}:base-clique",4,2,2,1,True,True,True
ddgp-last-nonseed-0024,ddgp,2,11,1,10-11,"{1,2,3,4,6,7,9,10,11}","{4,6,7,9,10,11}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{2,6}:base-clique;{11}@{2,6}:cone;{10}@{6,9}:base-clique;{10}@{6,9}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0025,ddgp,2,11,1,4-11,"{1,2,3,4,11}","{4,11}",2,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{1,3}:base-clique;{11}@{1,3}:cone;{4}@{2,3}:base-clique;{4}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0026,ddgp,2,11,1,7-11,"{1,2,3,4,6,7,8,11}","{4,6,7,8,11}",5,5,3,8,0,0,1,3,3,3,0,1,True,"{11}@{1,8}:base-clique;{11}@{1,8}:cone;{7}@{2,6}:base-clique;{7}@{2,6}:cone;{6,7}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-last-nonseed-0027,ddgp,2,11,1,4-11,"{1,3,4,11}","{4,11}",2,3,2,4,1,1,2,1,1,2,1,2,True,"{11}@{1,3}:cone;{4}@{1,3}:cone;{4,11}@{1,3}:base-clique","{4,11}@{1,3}:base-clique",4,2,2,1,True,True,True
ddgp-last-nonseed-0028,ddgp,2,11,1,7-11,"{1,2,3,4,6,7,8,11}","{4,6,7,8,11}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{4,8}:base-clique;{11}@{4,8}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0029,ddgp,2,11,1,4-11,"{1,2,3,4,6,7,11}","{4,6,7,11}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{1,7}:base-clique;{11}@{1,7}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0030,ddgp,2,11,1,10-11,"{1,2,3,6,10,11}","{6,10,11}",3,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{3,6}:base-clique;{11}@{3,6}:cone;{10}@{2,6}:base-clique;{10}@{2,6}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0031,ddgp,2,11,1,4-11,"{1,2,3,4,5,6,11}","{4,5,6,11}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{3,6}:base-clique;{11}@{3,6}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0032,ddgp,2,11,1,5-11,"{1,2,3,4,5,6,8,11}","{4,5,6,8,11}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{3,8}:base-clique;{11}@{3,8}:cone;{5}@{2,4}:base-clique;{5}@{2,4}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0033,ddgp,2,11,1,10-11,"{1,2,3,4,5,6,7,9,10,11}","{4,5,6,7,9,10,11}",7,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{5,7}:base-clique;{11}@{5,7}:cone;{10}@{3,9}:base-clique;{10}@{3,9}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0034,ddgp,2,11,1,6-11,"{2,3,4,5,6,11}","{4,5,6,11}",4,7,4,16,3,2,4,2,2,4,2,4,True,"{11}@{2,4}:cone;{6}@{4,5}:base-clique;{6}@{4,5}:cone;{5,6}@{2,4}:cone;{5,6,11}@{2,4}:base-clique;{4,5,6,11}@{2,3}:base-clique;{4,5,6,11}@{2,3}:cone","{5,6,11}@{2,4}:base-clique;{4,5,6,11}@{2,3}:base-clique;{4,5,6,11}@{2,3}:cone",16,4,4,2,True,True,True
ddgp-last-nonseed-0035,ddgp,2,11,1,8-11,"{1,2,3,4,5,7,8,11}","{4,5,7,8,11}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{5,7}:base-clique;{11}@{5,7}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0036,ddgp,2,11,1,4-11,"{1,2,3,4,6,7,8,9,11}","{4,6,7,8,9,11}",6,6,3,8,0,0,1,3,3,3,0,1,True,"{11}@{6,9}:base-clique;{11}@{6,9}:cone;{6,7,8,9,11}@{1,3}:base-clique;{6,7,8,9,11}@{1,3}:cone;{4}@{1,2}:base-clique;{4}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-last-nonseed-0037,ddgp,2,11,1,3-11,"{2,3,4,5,6,10,11}","{4,5,6,10,11}",5,4,2,4,2,1,2,1,1,2,1,2,True,"{11}@{5,10}:base-clique;{11}@{5,10}:cone;{4,5,6,10,11}@{2,3}:base-clique;{4,5,6,10,11}@{2,3}:cone","{4,5,6,10,11}@{2,3}:base-clique;{4,5,6,10,11}@{2,3}:cone",4,2,2,1,True,True,True
ddgp-last-nonseed-0038,ddgp,2,11,1,5-11,"{1,2,3,4,5,6,7,8,9,10,11}","{4,5,6,7,8,9,10,11}",8,3,2,4,0,0,1,2,2,2,0,1,True,"{11}@{9,10}:base-clique;{11}@{9,10}:cone;{5}@{1,3}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0039,ddgp,2,11,1,5-11,"{1,2,3,4,5,6,11}","{4,5,6,11}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{3,6}:base-clique;{11}@{3,6}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0040,ddgp,2,11,1,8-11,"{1,2,3,4,5,7,8,11}","{4,5,7,8,11}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{4,7}:base-clique;{11}@{4,7}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0041,ddgp,2,11,1,9-11,"{1,2,3,4,5,7,8,9,11}","{4,5,7,8,9,11}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{5,8}:base-clique;{11}@{5,8}:cone;{9}@{7,8}:base-clique;{9}@{7,8}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0042,ddgp,2,11,1,4-11,"{1,2,3,4,5,8,10,11}","{4,5,8,10,11}",5,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{2,10}:base-clique;{11}@{2,10}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0043,ddgp,2,11,1,8-11,"{1,2,3,4,5,6,8,10,11}","{4,5,6,8,10,11}",6,6,3,8,0,0,1,3,3,3,0,1,True,"{11}@{3,10}:base-clique;{11}@{3,10}:cone;{8}@{5,6}:base-clique;{8}@{5,6}:cone;{6,8}@{4,5}:base-clique;{6,8}@{4,5}:cone",,8,1,3,0,True,True,True
ddgp-last-nonseed-0044,ddgp,2,11,1,4-11,"{1,2,3,4,5,7,11}","{4,5,7,11}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{5,7}:base-clique;{11}@{5,7}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0045,ddgp,2,11,1,10-11,"{1,2,3,7,9,10,11}","{7,9,10,11}",4,6,3,8,0,0,1,3,3,3,0,1,True,"{11}@{2,7}:base-clique;{11}@{2,7}:cone;{10}@{2,9}:base-clique;{10}@{2,9}:cone;{9,10}@{1,2}:base-clique;{9,10}@{1,2}:cone",,8,1,3,0,True,True,True
ddgp-last-nonseed-0046,ddgp,2,11,1,6-11,"{1,2,3,4,6,11}","{4,6,11}",3,3,2,4,0,0,1,2,2,2,0,1,True,"{11}@{2,4}:base-clique;{11}@{2,4}:cone;{6}@{1,3}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0047,ddgp,2,11,1,4-11,"{1,2,3,4,5,6,8,10,11}","{4,5,6,8,10,11}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{8,10}:base-clique;{11}@{8,10}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0048,ddgp,2,11,1,9-11,"{1,2,3,4,5,7,8,9,11}","{4,5,7,8,9,11}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{11}@{1,8}:base-clique;{11}@{1,8}:cone",,2,1,1,0,True,True,True
ddgp-last-nonseed-0049,ddgp,2,11,1,8-11,"{1,2,3,4,5,6,8,11}","{4,5,6,8,11}",5,4,2,4,0,0,1,2,2,2,0,1,True,"{11}@{4,6}:base-clique;{11}@{4,6}:cone;{8}@{4,5}:base-clique;{8}@{4,5}:cone",,4,1,2,0,True,True,True
ddgp-last-nonseed-0050,ddgp,2,11,1,4-11,"{1,3,4,6,11}","{4,6,11}",3,5,3,8,1,1,2,2,2,3,1,2,True,"{11}@{3,6}:base-clique;{11}@{3,6}:cone;{6,11}@{1,3}:cone;{4}@{1,3}:cone;{4,6,11}@{1,3}:base-clique","{4,6,11}@{1,3}:base-clique",8,2,3,1,True,True,True
ddgp-nonlast-nonseed-0001,ddgp,2,11,1,4-6,"{1,2,3,4,6}","{4,6}",2,4,2,4,0,0,1,2,2,2,0,1,True,"{6}@{1,2}:base-clique;{6}@{1,2}:cone;{4}@{2,3}:base-clique;{4}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0002,ddgp,2,11,1,7-10,"{1,2,3,5,6,7,8,9,10}","{5,6,7,8,9,10}",6,0,0,1,0,0,1,0,0,0,0,1,True,,,1,1,0,0,True,True,True
ddgp-nonlast-nonseed-0003,ddgp,2,11,1,3-9,"{1,2,3,7,9}","{7,9}",2,2,1,2,0,0,1,1,1,1,0,1,True,"{9}@{1,7}:base-clique;{9}@{1,7}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0004,ddgp,2,11,1,3-8,"{1,2,3,4,5,6,8}","{4,5,6,8}",4,2,1,2,0,0,1,1,1,1,0,1,True,"{8}@{5,6}:base-clique;{8}@{5,6}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0005,ddgp,2,11,1,3-6,"{1,3,4,6}","{4,6}",2,4,2,4,2,1,2,1,1,2,1,2,True,"{6}@{1,4}:base-clique;{6}@{1,4}:cone;{4,6}@{1,3}:base-clique;{4,6}@{1,3}:cone","{4,6}@{1,3}:base-clique;{4,6}@{1,3}:cone",4,2,2,1,True,True,True
ddgp-nonlast-nonseed-0006,ddgp,2,11,1,5-10,"{1,2,3,4,5,7,8,9,10}","{4,5,7,8,9,10}",6,2,1,2,0,0,1,1,1,1,0,1,True,"{10}@{8,9}:base-clique;{10}@{8,9}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0007,ddgp,2,11,1,8-9,"{2,3,4,7,8,9}","{4,7,8,9}",4,8,4,16,2,1,2,3,3,4,1,2,True,"{9}@{4,7}:base-clique;{9}@{4,7}:cone;{8}@{2,4}:base-clique;{8}@{2,4}:cone;{7,9}@{3,4}:base-clique;{7,9}@{3,4}:cone;{4,7,8,9}@{2,3}:base-clique;{4,7,8,9}@{2,3}:cone","{4,7,8,9}@{2,3}:base-clique;{4,7,8,9}@{2,3}:cone",16,2,4,1,True,True,True
ddgp-nonlast-nonseed-0008,ddgp,2,11,1,7-9,"{1,2,3,4,5,7,9}","{4,5,7,9}",4,8,4,16,0,0,1,4,4,4,0,1,True,"{9}@{4,5}:base-clique;{9}@{4,5}:cone;{7}@{2,3}:base-clique;{7}@{2,3}:cone;{5,9}@{2,4}:base-clique;{5,9}@{2,4}:cone;{4,5,9}@{1,2}:base-clique;{4,5,9}@{1,2}:cone",,16,1,4,0,True,True,True
ddgp-nonlast-nonseed-0009,ddgp,2,11,1,5-10,"{1,2,3,4,5,10}","{4,5,10}",3,6,3,8,0,0,1,3,3,3,0,1,True,"{10}@{1,4}:base-clique;{10}@{1,4}:cone;{5}@{2,3}:base-clique;{5}@{2,3}:cone;{4,10}@{1,3}:base-clique;{4,10}@{1,3}:cone",,8,1,3,0,True,True,True
ddgp-nonlast-nonseed-0010,ddgp,2,11,1,3-8,"{1,2,3,4,5,7,8}","{4,5,7,8}",4,0,0,1,0,0,1,0,0,0,0,1,True,,,1,1,0,0,True,True,True
ddgp-nonlast-nonseed-0011,ddgp,2,11,1,5-10,"{1,2,5,6,10}","{5,6,10}",3,4,2,4,2,1,2,1,1,2,1,2,True,"{10}@{1,6}:base-clique;{10}@{1,6}:cone;{5,6,10}@{1,2}:base-clique;{5,6,10}@{1,2}:cone","{5,6,10}@{1,2}:base-clique;{5,6,10}@{1,2}:cone",4,2,2,1,True,True,True
ddgp-nonlast-nonseed-0012,ddgp,2,11,1,5-6,"{1,2,3,5,6}","{5,6}",2,4,2,4,0,0,1,2,2,2,0,1,True,"{6}@{1,2}:base-clique;{6}@{1,2}:cone;{5}@{2,3}:base-clique;{5}@{2,3}:cone",,4,1,2,0,True,True,True
ddgp-nonlast-nonseed-0013,ddgp,2,11,1,4-7,"{1,2,3,4,6,7}","{4,6,7}",3,0,0,1,0,0,1,0,0,0,0,1,True,,,1,1,0,0,True,True,True
ddgp-nonlast-nonseed-0014,ddgp,2,11,1,4-7,"{1,2,3,4,5,7}","{4,5,7}",3,2,1,2,0,0,1,1,1,1,0,1,True,"{7}@{3,5}:base-clique;{7}@{3,5}:cone",,2,1,1,0,True,True,True
ddgp-nonlast-nonseed-0015,ddgp,2,11,1,9-10,"{2,3,4,6,8,9,10}","{4,6,8,9,10}",5,9,5,32,7,4,16,1,1,5,4,16,True,"{10}@{6,8}:cone;{9}@{6,8}:cone;{9,10}@{6,8}:base-clique;{8,9,10}@{4,6}:base-clique;{8,9,10}@{4,6}:cone;{6,8,9,10}@{3,4}:base-clique;{6,8,9,10}@{3,4}:cone;{4,6,8,9,10}@{2,3}:base-clique;{4,6,8,9,10}@{2,3}:cone","{9,10}@{6,8}:base-clique;{8,9,10}@{4,6}:base-clique;{8,9,10}@{4,6}:cone;{6,8,9,10}@{3,4}:base-clique;{6,8,9,10}@{3,4}:cone;{4,6,8,9,10}@{2,3}:base-clique;{4,6,8,9,10}@{2,3}:cone",32,16,5,4,True,True,True
ddgp-nonlast-nonseed-0016,ddgp,2,11,1,4-10,"{1,3,4,6,9,10}","{4,6,9,10}",4,3,2,4,1,1,2,1,1,2,1,2,True,"{10}@{6,9}:base-clique;{10}@{6,9}:cone;{4,6,9,10}@{1,3}:base-clique","{4,6,9,10}@{1,3}:base-clique",4,2,2,1,True,True,True
ddgp-nonlast-nonseed-0017,ddgp,2,11,1,7-10,"{1,2,3,4,5,6,7,8,10}","{4,5,6,7,8,10}",6,4,2,4,0,0,1,2,2,2,0,1,True,"{10}@{4,8}:base-clique;{10}@{4,8}:cone;{7}@{2,5}:base-clique;{7}@{2,5}:cone",,4,1,2,0,True,True,True
