id,mode,k,n,pruning_count,pruning_edges,local_decisions,local_base_count,local_valid_count,local_base_dim,local_valid_dim,base_is_affine_subspace,valid_is_affine_subspace,base_affine_hull_rank,valid_affine_hull_rank,full_base_stabilizer_rank,full_valid_stabilizer_rank,full_valid_rank_matches,edge_rule_base_generator_rank,edge_rule_valid_generator_rank,predicted_valid_by_edge_rule,edge_rule_rank_matches,edge_rule_rank_matches_full_valid,full_valid_stabilizer_in_edge_rule_span,violation_kernel_valid_rank,violation_kernel_valid_formula_rank,violation_kernel_formula_rank_matches_masks,predicted_valid_by_violation_kernel,violation_kernel_rank_matches,violation_kernel_rank_matches_full_valid,full_valid_stabilizer_in_violation_kernel_span,labelled_violation_kernel_valid_rank,labelled_violation_kernel_valid_formula_rank,labelled_violation_kernel_formula_rank_matches_masks,predicted_valid_by_labelled_violation_kernel,labelled_violation_kernel_rank_matches,labelled_violation_kernel_rank_matches_full_valid,full_valid_stabilizer_in_labelled_violation_kernel_span,graph_valid_span_rank,graph_valid_span_rank_matches,graph_valid_rank_matches_full_valid,decisions,fix_union,edge_rule_base_generators,edge_rule_valid_generators,edge_rule_valid_span_masks,violation_kernel_valid_masks,labelled_violation_kernel_valid_masks,full_valid_stabilizer_masks,base_cliques,base_clique_transitions,base_clique_overlaps,local_base_cliques,local_base_clique_transitions,local_base_clique_overlaps,local_base_clique_paths,local_base_clique_max_path
ddgp-p2-n10-0059,ddgp,2,10,2,3-10;7-8,7,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{6,9}:base-clique;{10}@{6,9}:cone;{7}@{4,6}:base-clique;{7}@{4,6}:cone",,{},{},{},{},6,7,4,6,7,4,11,3
ddgp-p2-n10-0060,ddgp,2,10,2,4-6;5-6,3,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6}","{1,2,3,4,5,6}","{6}@{1,2}:cone;{5}@{2,3}:base-clique;{5}@{2,3}:cone",,{},{},{},{},4,2,3,4,2,3,2,1
ddgp-p2-n10-0061,ddgp,2,10,2,4-6;5-8,4,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,8}","{1,2,3,4,5,6,8}","{8}@{1,3}:base-clique;{8}@{1,3}:cone;{6}@{1,5}:base-clique;{6}@{1,5}:cone;{5,6}@{1,4}:base-clique;{5,6}@{1,4}:cone",,{},"{};{5,6,8}",{},{},6,5,8,5,3,7,6,3
ddgp-p2-n10-0062,ddgp,2,10,2,1-5;5-7,3,1,1,0,0,True,True,0,0,0,0,True,0,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7}","{1,2,3,5,6,7}",,,{},{},{},{},5,3,5,5,3,5,6,3
ddgp-p2-n10-0063,ddgp,2,10,2,4-8;6-10,4,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,6,8,10}","{1,2,3,4,6,8,10}","{10}@{2,3}:cone;{8}@{2,6}:base-clique;{8}@{2,6}:cone;{6,8}@{2,3}:cone;{6,8,10}@{2,3}:base-clique;{4}@{1,3}:base-clique;{4}@{1,3}:cone",,{},"{};{6,10};{4,8};{4,6,8,10}",{},{},6,4,8,6,4,8,5,2
ddgp-p2-n10-0064,ddgp,2,10,2,1-7;5-6,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7}","{1,2,3,4,5,6,7}","{6}@{2,3}:base-clique;{6}@{2,3}:cone",,{},{},{},{},7,6,9,6,4,8,6,2
ddgp-p2-n10-0065,ddgp,2,10,2,1-7;1-10,6,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,10}","{1,2,3,4,5,6,7,8,10}","{10}@{3,8}:base-clique;{10}@{3,8}:cone",,{},{},{},{},6,6,4,6,6,4,17,5
ddgp-p2-n10-0066,ddgp,2,10,2,4-9;7-8,6,32,4,5,2,True,True,5,2,5,2,True,5,2,4,True,True,True,3,3,True,8,False,False,True,2,2,True,4,True,True,True,2,True,True,"{4,5,6,7,8,9}","{1,3,4,5,6,7,8,9}","{9}@{3,8}:base-clique;{9}@{3,8}:cone;{7}@{4,5}:base-clique;{7}@{4,5}:cone;{6,8,9}@{3,4}:cone;{5,7}@{3,4}:cone;{5,6,7,8,9}@{3,4}:base-clique;{4,5,6,7,8,9}@{1,3}:base-clique;{4,5,6,7,8,9}@{1,3}:cone","{5,6,7,8,9}@{3,4}:base-clique;{4,5,6,7,8,9}@{1,3}:base-clique;{4,5,6,7,8,9}@{1,3}:cone","{};{5,6,7,8,9};{4};{4,5,6,7,8,9}","{};{6,7,8,9};{5};{5,6,7,8,9};{4};{4,6,7,8,9};{4,5};{4,5,6,7,8,9}","{};{5,6,7,8,9};{4};{4,5,6,7,8,9}","{};{4};{5,6,7,8,9};{4,5,6,7,8,9}",6,8,7,6,8,7,17,3
ddgp-p2-n10-0067,ddgp,2,10,2,2-9;3-8,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,8,9}","{1,2,3,4,5,8,9}","{9}@{1,5}:cone;{8}@{1,5}:cone;{8,9}@{1,5}:base-clique",,{},{},{},{},5,6,5,4,4,3,6,2
ddgp-p2-n10-0068,ddgp,2,10,2,1-10;3-9,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,7,9,10}","{1,2,3,4,5,7,9,10}","{10}@{7,9}:base-clique;{10}@{7,9}:cone",,{},{},{},{},6,6,6,6,6,6,9,2
ddgp-p2-n10-0069,ddgp,2,10,2,2-8;2-9,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,8,9}","{1,2,3,4,6,8,9}","{9}@{1,6}:base-clique;{9}@{1,6}:cone",,{},{},{},{},6,5,9,6,5,9,8,2
ddgp-p2-n10-0070,ddgp,2,10,2,1-10;3-7,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,7,8,10}","{1,2,3,5,7,8,10}","{10}@{3,8}:base-clique;{10}@{3,8}:cone",,{},{},{},{},7,6,9,5,3,5,6,3
ddgp-p2-n10-0071,ddgp,2,10,2,5-10;7-10,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,7,10}","{1,2,3,4,5,7,10}","{10}@{2,4}:base-clique;{10}@{2,4}:cone;{5}@{1,2}:base-clique;{5}@{1,2}:cone",,{},{},{},{},7,5,12,7,5,12,7,2
ddgp-p2-n10-0072,ddgp,2,10,2,2-7;9-10,7,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{3,7}:base-clique;{10}@{3,7}:cone;{9}@{3,8}:base-clique;{9}@{3,8}:cone",,{},"{};{9,10}",{},{},7,7,12,7,7,12,21,4
ddgp-p2-n10-0073,ddgp,2,10,2,2-6;3-8,4,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,8}","{1,2,3,4,5,6,8}","{8}@{1,4}:base-clique;{8}@{1,4}:cone;{6}@{4,5}:base-clique;{6}@{4,5}:cone;{5,6}@{3,4}:base-clique;{5,6}@{3,4}:cone",,{},{};{5},{},{},7,7,9,6,6,7,11,3
ddgp-p2-n10-0074,ddgp,2,10,2,3-9;4-9,3,4,2,2,1,True,True,2,1,2,1,True,2,1,2,True,True,True,1,1,True,2,True,True,True,1,1,True,2,True,True,True,1,True,True,"{4,6,9}","{1,3,4,6,9}","{9}@{1,6}:base-clique;{9}@{1,6}:cone;{4,6,9}@{1,3}:base-clique;{4,6,9}@{1,3}:cone","{4,6,9}@{1,3}:base-clique;{4,6,9}@{1,3}:cone","{};{4,6,9}","{};{4,6,9}","{};{4,6,9}","{};{4,6,9}",5,4,6,3,2,2,3,2
ddgp-p2-n10-0075,ddgp,2,10,2,2-8;3-5,3,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,8}","{1,2,3,4,5,8}","{8}@{1,3}:base-clique;{8}@{1,3}:cone;{5}@{1,4}:base-clique;{5}@{1,4}:cone;{4,5}@{1,2}:base-clique;{4,5}@{1,2}:cone",,{},{};{4},{},{},6,5,9,3,1,3,1,1
ddgp-p2-n10-0076,ddgp,2,10,2,1-4;3-8,3,8,2,3,1,True,True,3,1,3,1,True,3,1,2,True,True,True,1,1,True,2,True,True,True,1,1,True,2,True,True,True,1,True,True,"{4,5,8}","{1,2,3,4,5,8}","{8}@{1,5}:base-clique;{8}@{1,5}:cone;{5,8}@{1,3}:base-clique;{5,8}@{1,3}:cone;{4}@{2,3}:base-clique;{4}@{2,3}:cone","{5,8}@{1,3}:base-clique;{5,8}@{1,3}:cone","{};{5,8}","{};{5,8}","{};{5,8}","{};{5,8}",5,5,2,3,1,2,1,1
ddgp-p2-n10-0077,ddgp,2,10,2,4-8;8-9,5,16,2,4,1,True,True,4,1,4,1,True,4,1,2,True,True,True,2,2,True,4,False,False,True,1,1,True,2,True,True,True,1,True,True,"{4,5,7,8,9}","{1,2,4,5,7,8,9}","{9}@{2,5}:base-clique;{9}@{2,5}:cone;{8}@{5,7}:base-clique;{8}@{5,7}:cone;{4}@{1,2}:cone;{4,5,7,8,9}@{1,2}:base-clique","{4,5,7,8,9}@{1,2}:base-clique","{};{4,5,7,8,9}","{};{5,7};{4,8,9};{4,5,7,8,9}","{};{4,5,7,8,9}","{};{4,5,7,8,9}",5,4,7,5,4,7,4,1
ddgp-p2-n10-0078,ddgp,2,10,2,2-6;4-7,4,16,2,4,1,True,True,4,1,4,1,True,4,1,2,True,True,True,2,2,True,4,False,False,True,1,1,True,2,True,True,True,1,True,True,"{4,5,6,7}","{2,3,4,5,6,7}","{7}@{3,6}:base-clique;{7}@{3,6}:cone;{6,7}@{3,5}:base-clique;{6,7}@{3,5}:cone;{5,6,7}@{2,3}:cone;{4}@{2,3}:cone;{4,5,6,7}@{2,3}:base-clique","{4,5,6,7}@{2,3}:base-clique","{};{4,5,6,7}","{};{5,6};{4,7};{4,5,6,7}","{};{4,5,6,7}","{};{4,5,6,7}",6,5,10,5,5,8,7,2
ddgp-p2-n10-0079,ddgp,2,10,2,2-6;2-7,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7}","{1,2,3,4,5,6,7}","{6,7}@{3,5}:base-clique",,{},{},{},{},5,3,4,5,3,4,6,3
ddgp-p2-n10-0080,ddgp,2,10,2,1-5;5-9,3,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,9}","{1,2,3,4,5,9}","{5}@{2,3}:base-clique;{5}@{2,3}:cone",,{},{},{},{},7,6,8,5,3,6,4,2
ddgp-p2-n10-0081,ddgp,2,10,2,2-9;3-10,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,9,10}","{1,2,3,4,5,6,9,10}","{10}@{1,6}:base-clique;{10}@{1,6}:cone;{9}@{4,6}:base-clique;{9}@{4,6}:cone",,{},{},{},{},6,6,6,5,5,4,10,3
ddgp-p2-n10-0082,ddgp,2,10,2,1-7;2-8,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,5,6,7,8}","{8}@{5,6}:base-clique;{8}@{5,6}:cone;{6,8}@{1,5}:base-clique;{6,8}@{1,5}:cone",,{},{};{6},{},{},7,7,9,6,5,8,7,2
ddgp-p2-n10-0083,ddgp,2,10,2,2-8;3-8,2,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{6,8}","{1,2,3,6,8}","{8}@{1,6}:base-clique;{8}@{1,6}:cone",,{},{},{},{},6,4,8,3,1,2,1,1
ddgp-p2-n10-0084,ddgp,2,10,2,2-7;5-10,4,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,7,10}","{1,2,3,4,5,7,10}","{10}@{4,7}:base-clique;{10}@{4,7}:cone;{7,10}@{1,4}:base-clique;{7,10}@{1,4}:cone;{5}@{3,4}:base-clique;{5}@{3,4}:cone;{4,5,7,10}@{1,3}:base-clique;{4,5,7,10}@{1,3}:cone",,{},"{};{5,10};{4};{4,5,10}",{},{},5,4,7,5,4,7,5,2
ddgp-p2-n10-0085,ddgp,2,10,2,2-10;8-9,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,7,8,9,10}","{1,2,3,4,6,7,8,9,10}","{10}@{7,8}:base-clique;{10}@{7,8}:cone;{9}@{2,3}:base-clique;{9}@{2,3}:cone",,{},{},{},{},5,4,4,5,4,4,7,3
ddgp-p2-n10-0086,ddgp,2,10,2,4-8;8-10,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,8,10}","{1,2,3,4,5,6,8,10}","{10}@{3,6}:base-clique;{10}@{3,6}:cone;{8}@{3,5}:base-clique;{8}@{3,5}:cone",,{},{},{},{},6,5,9,6,5,9,7,2
ddgp-p2-n10-0087,ddgp,2,10,2,1-8;9-10,5,16,1,4,0,True,True,4,0,4,0,True,4,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,7,8,9,10}","{1,2,3,4,7,8,9,10}","{10}@{2,3}:base-clique;{10}@{2,3}:cone;{9}@{1,2}:base-clique;{9}@{1,2}:cone;{8}@{4,7}:base-clique;{8}@{4,7}:cone;{7,8}@{2,4}:base-clique;{7,8}@{2,4}:cone",,{},"{};{9,10};{7};{7,9,10}",{},{},6,4,10,6,4,10,5,2
ddgp-p2-n10-0088,ddgp,2,10,2,3-7;4-9,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,7,9}","{1,2,3,4,6,7,9}","{9}@{1,7}:base-clique;{9}@{1,7}:cone",,{},{},{},{},4,4,2,4,4,2,8,3
ddgp-p2-n10-0089,ddgp,2,10,2,1-9;4-6,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,1,1,True,2,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,8,9}","{1,2,3,4,5,6,8,9}","{9}@{5,8}:base-clique;{9}@{5,8}:cone;{8,9}@{4,5}:base-clique;{8,9}@{4,5}:cone",,{},{};{8},{},{},6,6,8,6,6,8,7,2
ddgp-p2-n10-0090,ddgp,2,10,2,1-9;2-8,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,8,9}","{1,2,3,4,6,8,9}","{9}@{6,8}:base-clique;{9}@{6,8}:cone",,{},{},{},{},7,7,10,5,4,5,5,2
ddgp-p2-n10-0091,ddgp,2,10,2,1-8;6-8,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{5,6,7,8}","{1,2,3,5,6,7,8}","{6}@{1,5}:base-clique;{6}@{1,5}:cone",,{},{},{},{},6,6,7,6,6,7,10,3
ddgp-p2-n10-0092,ddgp,2,10,2,5-8;6-10,6,32,1,5,0,True,True,5,0,5,0,True,5,0,1,True,True,True,3,3,True,8,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,10}","{1,2,3,4,5,6,7,8,10}","{10}@{2,7}:base-clique;{10}@{2,7}:cone;{8}@{2,4}:base-clique;{8}@{2,4}:cone;{7,10}@{2,5}:base-clique;{7,10}@{2,5}:cone;{6}@{3,5}:base-clique;{6}@{3,5}:cone;{4,8}@{1,2}:cone",,{},"{};{7};{6,10};{6,7,10};{4};{4,7};{4,6,10};{4,6,7,10}",{},{},6,6,10,6,6,10,8,2
ddgp-p2-n10-0093,ddgp,2,10,2,4-10;9-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,9,10}","{1,2,3,4,5,6,7,9,10}","{10}@{2,3}:cone;{9}@{6,7}:base-clique;{9}@{6,7}:cone",,{},{},{},{},4,4,1,4,4,1,6,2
ddgp-p2-n10-0094,ddgp,2,10,2,2-7;4-9,4,16,2,4,1,True,True,4,1,4,1,True,4,1,2,True,True,True,2,2,True,4,False,False,True,1,1,True,2,True,True,True,1,True,True,"{4,7,8,9}","{2,3,4,7,8,9}","{9}@{3,8}:base-clique;{9}@{3,8}:cone;{8,9}@{2,3}:cone;{7}@{3,4}:base-clique;{7}@{3,4}:cone;{4,7}@{2,3}:cone;{4,7,8,9}@{2,3}:base-clique","{4,7,8,9}@{2,3}:base-clique","{};{4,7,8,9}","{};{8};{4,7,9};{4,7,8,9}","{};{4,7,8,9}","{};{4,7,8,9}",6,6,8,5,5,6,6,2
ddgp-p2-n10-0095,ddgp,2,10,2,3-6;5-7,4,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7}","{1,2,3,4,5,6,7}","{6}@{4,5}:base-clique;{6}@{4,5}:cone",,{},{},{},{},6,6,8,6,6,8,9,2
ddgp-p2-n10-0096,ddgp,2,10,2,6-9;7-10,7,64,1,6,0,True,True,6,0,6,0,True,6,0,1,True,True,True,4,4,True,16,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{5,8}:base-clique;{10}@{5,8}:cone;{9}@{1,2}:cone;{8,10}@{3,5}:base-clique;{8,10}@{3,5}:cone;{7}@{3,4}:base-clique;{7}@{3,4}:cone;{6}@{2,3}:base-clique;{6}@{2,3}:cone;{4,7}@{1,3}:base-clique;{4,7}@{1,3}:cone",,{},"{};{8};{7,10};{7,8,10};{6,9};{6,8,9};{6,7,9,10};{6,7,8,9,10};{4};{4,8};{4,7,10};{4,7,8,10};{4,6,9};{4,6,8,9};{4,6,7,9,10};{4,6,7,8,9,10}",{},{},6,4,9,6,4,9,5,2
ddgp-p2-n10-0097,ddgp,2,10,2,3-7;7-8,3,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,7,8}","{1,2,3,4,7,8}","{8}@{2,4}:cone;{7}@{2,4}:cone;{7,8}@{2,4}:base-clique",,{},{},{},{},6,6,6,3,1,2,1,1
ddgp-p2-n10-0098,ddgp,2,10,2,3-9;5-8,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,7,8,9}","{1,2,3,4,5,7,8,9}","{9}@{1,8}:base-clique;{9}@{1,8}:cone",,{},{},{},{},6,7,4,6,7,4,18,4
ddgp-p2-n10-0099,ddgp,2,10,2,1-10;4-5,6,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,10}","{1,2,3,4,5,6,7,8,10}","{10}@{7,8}:base-clique;{10}@{7,8}:cone",,{},{},{},{},7,7,7,7,7,7,14,3
ddgp-p2-n10-0100,ddgp,2,10,2,1-9;2-6,6,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{6,8}:base-clique;{9}@{6,8}:cone",,{},{},{},{},5,6,2,5,6,2,13,3
ddgp-p3-n10-0001,ddgp,2,10,3,2-10;5-7;6-8,7,32,1,5,0,True,True,5,0,5,0,True,5,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{4,9}:base-clique;{10}@{4,9}:cone;{9,10}@{3,4}:base-clique;{9,10}@{3,4}:cone;{8}@{2,5}:base-clique;{8}@{2,5}:cone;{7}@{2,3}:base-clique;{7}@{2,3}:cone;{6}@{3,5}:base-clique;{6}@{3,5}:cone",,{},"{};{9};{6,8};{6,8,9}",{},{},7,6,11,7,6,11,9,2
ddgp-p3-n10-0002,ddgp,2,10,3,2-5;3-10;4-9,5,8,2,3,1,True,True,3,1,3,1,True,3,1,2,True,True,True,1,1,True,2,True,True,True,1,1,True,2,True,True,True,1,True,True,"{4,5,6,9,10}","{2,3,4,5,6,9,10}","{10}@{6,9}:base-clique;{10}@{6,9}:cone;{5,6,9,10}@{3,4}:base-clique;{5,6,9,10}@{3,4}:cone;{4,5,6,9,10}@{2,3}:base-clique;{4,5,6,9,10}@{2,3}:cone","{4,5,6,9,10}@{2,3}:base-clique;{4,5,6,9,10}@{2,3}:cone","{};{4,5,6,9,10}","{};{4,5,6,9,10}","{};{4,5,6,9,10}","{};{4,5,6,9,10}",5,6,5,5,6,5,13,3
ddgp-p3-n10-0003,ddgp,2,10,3,1-9;2-8;5-9,5,2,1,1,0,True,True,1,0,1,0,True,1,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,8,9}","{1,2,3,4,5,6,8,9}","{5}@{2,4}:base-clique;{5}@{2,4}:cone",,{},{},{},{},7,6,9,7,6,9,9,3
ddgp-p3-n10-0004,ddgp,2,10,3,1-10;3-10;4-6,4,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,9,10}","{1,2,3,4,6,9,10}","{10}@{4,9}:base-clique;{10}@{4,9}:cone;{6}@{1,2}:base-clique;{6}@{1,2}:cone;{4,9,10}@{2,3}:base-clique",,{},{},{},{},5,3,4,3,1,1,1,1
ddgp-p3-n10-0005,ddgp,2,10,3,2-7;4-8;5-8,5,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8}","{1,2,3,4,5,6,7,8}","{8}@{2,6}:base-clique;{8}@{2,6}:cone;{7}@{1,4}:cone",,{},{},{},{},5,4,4,5,4,4,6,2
ddgp-p3-n10-0006,ddgp,2,10,3,1-9;3-4;6-9,5,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{2,7}:base-clique;{9}@{2,7}:cone;{6}@{1,4}:cone;{4,5,6,7,9}@{1,2}:base-clique;{4,5,6,7,9}@{1,2}:cone",,{},{},{},{},6,7,8,6,7,8,13,3
ddgp-p3-n10-0007,ddgp,2,10,3,1-8;4-10;8-9,7,8,1,3,0,True,True,3,0,3,0,True,3,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{7,8}:base-clique;{10}@{7,8}:cone;{9}@{3,4}:cone;{8,10}@{6,7}:base-clique;{8,10}@{6,7}:cone",,{},{},{},{},6,6,5,6,6,5,15,4
ddgp-p3-n10-0008,ddgp,2,10,3,2-7;3-9;4-6,5,32,1,5,0,True,True,5,0,5,0,True,5,0,1,True,True,True,2,2,True,4,False,False,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,9}","{1,2,3,4,5,6,7,9}","{9}@{5,7}:base-clique;{9}@{5,7}:cone;{7,9}@{5,6}:base-clique;{7,9}@{5,6}:cone;{6,7,9}@{1,5}:base-clique;{6,7,9}@{1,5}:cone;{5,6,7,9}@{1,2}:base-clique;{5,6,7,9}@{1,2}:cone;{4}@{2,3}:base-clique;{4}@{2,3}:cone",,{},"{};{5,7};{4,6};{4,5,6,7}",{},{},7,7,9,6,5,8,9,3
ddgp-p3-n10-0009,ddgp,2,10,3,1-9;3-10;6-9,4,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,6,9,10}","{1,2,3,4,6,9,10}","{10}@{2,6}:base-clique;{10}@{2,6}:cone;{9}@{2,3}:base-clique;{9}@{2,3}:cone",,{},{},{},{},6,4,7,4,2,4,3,2
ddgp-p3-n10-0010,ddgp,2,10,3,2-10;3-7;9-10,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,9,10}","{1,2,3,4,5,6,7,9,10}","{10}@{1,6}:base-clique;{10}@{1,6}:cone;{9}@{4,6}:base-clique;{9}@{4,6}:cone",,{},{},{},{},7,7,11,7,7,11,13,3
ddgp-p3-n10-0011,ddgp,2,10,3,3-4;6-9;7-9,6,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}","{9}@{5,8}:base-clique;{9}@{5,8}:cone;{4}@{1,2}:cone",,{},{},{},{},5,6,4,5,6,4,14,4
ddgp-p3-n10-0012,ddgp,2,10,3,2-8;5-8;6-10,7,4,1,2,0,True,True,2,0,2,0,True,2,0,1,True,True,True,0,0,True,1,True,True,True,0,0,True,1,True,True,True,0,True,True,"{4,5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}","{10}@{7,9}:base-clique;{10}@{7,9}:cone;{8}@{6,7}:base-clique;{8}@{6,7}:cone",,{},{},{},{},7,7,8,7,7,8,15,3
