id,mode,k,n,pruning_count,pruning_edges,local_vertices,local_decisions,local_decision_count,graph_generator_count,graph_generator_rank,base_labelled_violation_count,base_labelled_violation_rank,base_combined_mask_violation_rank,base_kernel_rank,predicted_local_base_count,individually_valid_generator_count,individually_valid_generator_rank,predicted_by_individual_compatibility,valid_labelled_violation_count,valid_labelled_violation_rank,valid_combined_mask_violation_rank,labelled_kernel_rank,predicted_local_valid_count,base_rank_identity_holds,valid_rank_identity_holds,graph_generators,individually_valid_generators,exact_local_base_count,exact_local_valid_count,exact_local_base_dim,exact_local_valid_dim,base_prediction_matches,valid_prediction_matches,individual_prediction_matches
ddgp-p2-n12-0040,ddgp,3,12,2,6-12;9-12,"{1,2,3,4,5,6,7,8,9,12}","{5,6,7,8,9,12}",6,12,6,26,5,6,1,2,0,0,1,33,6,6,0,1,True,True,"{12}@{1,2,8}:base-clique;{12}@{1,2,8}:cone;{9}@{3,4,5}:base-clique;{9}@{3,4,5}:cone;{8,12}@{3,5,7}:base-clique;{8,12}@{3,5,7}:cone;{7,8,12}@{2,4,6}:base-clique;{7,8,12}@{2,4,6}:cone;{6,7,8,12}@{1,2,5}:base-clique;{6,7,8,12}@{1,2,5}:cone;{5,6,7,8,9,12}@{1,3,4}:base-clique;{5,6,7,8,9,12}@{1,3,4}:cone",,2,1,1,0,True,True,True
ddgp-p2-n12-0041,ddgp,3,12,2,2-8;7-11,"{1,2,3,4,5,6,7,8,10,11}","{5,6,7,8,10,11}",6,12,6,18,5,6,1,2,0,0,1,24,6,6,0,1,True,True,"{11}@{3,6,10}:base-clique;{11}@{3,6,10}:cone;{10,11}@{3,5,8}:base-clique;{10,11}@{3,5,8}:cone;{8,10,11}@{1,3,6}:base-clique;{8,10,11}@{1,3,6}:cone;{7}@{2,3,6}:base-clique;{7}@{2,3,6}:cone;{6,7,8,10,11}@{1,2,4}:base-clique;{6,7,8,10,11}@{1,2,4}:cone;{5,10,11}@{1,2,3}:base-clique;{5,10,11}@{1,2,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n12-0042,ddgp,3,12,2,7-11;10-11,"{1,2,3,4,5,6,7,8,10,11}","{5,6,7,8,10,11}",6,11,6,15,5,6,1,2,0,0,1,24,6,6,0,1,True,True,"{11}@{4,5,8}:base-clique;{11}@{4,5,8}:cone;{10}@{1,2,3}:cone;{8,11}@{1,5,6}:base-clique;{8,11}@{1,5,6}:cone;{7}@{1,3,4}:base-clique;{7}@{1,3,4}:cone;{6,8,11}@{2,4,5}:base-clique;{6,8,11}@{2,4,5}:cone;{5,6,8,11}@{1,2,3}:cone;{5,6,8,10,11}@{1,2,3}:base-clique",,2,1,1,0,True,True,True
ddgp-p2-n12-0043,ddgp,3,12,2,1-11;6-8,"{1,2,3,4,5,6,7,8,11}","{5,6,7,8,11}",5,10,5,13,4,5,1,2,0,0,1,18,5,5,0,1,True,True,"{11}@{3,5,7}:base-clique;{11}@{3,5,7}:cone;{8}@{1,3,4}:base-clique;{8}@{1,3,4}:cone;{7,11}@{4,5,6}:base-clique;{7,11}@{4,5,6}:cone;{6,7,11}@{2,3,4}:base-clique;{6,7,11}@{2,3,4}:cone;{5,7,11}@{1,2,3}:base-clique;{5,7,11}@{1,2,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n12-0044,ddgp,3,12,2,2-11;7-8,"{1,2,3,4,5,6,7,8,10,11}","{5,6,7,8,10,11}",6,11,6,11,5,7,2,4,0,0,1,16,7,7,0,1,True,True,"{11}@{4,5,10}:base-clique;{11}@{4,5,10}:cone;{10,11}@{2,4,7}:base-clique;{10,11}@{2,4,7}:cone;{8}@{1,3,4}:base-clique;{8}@{1,3,4}:cone;{7,10,11}@{3,4,6}:base-clique;{7,10,11}@{3,4,6}:cone;{6,7,10,11}@{2,3,4}:cone;{5,11}@{2,3,4}:cone;{5,6,7,10,11}@{2,3,4}:base-clique",,4,1,2,0,True,True,True
ddgp-p2-n12-0045,ddgp,3,12,2,5-9;10-12,"{1,2,3,4,5,6,7,8,9,10,12}","{5,6,7,8,9,10,12}",7,14,7,27,5,7,2,4,0,0,1,32,7,7,0,1,True,True,"{12}@{4,6,9}:base-clique;{12}@{4,6,9}:cone;{10}@{4,8,9}:base-clique;{10}@{4,8,9}:cone;{9,10,12}@{1,4,7}:base-clique;{9,10,12}@{1,4,7}:cone;{8,10}@{1,5,7}:base-clique;{8,10}@{1,5,7}:cone;{7,8,9,10,12}@{1,3,6}:base-clique;{7,8,9,10,12}@{1,3,6}:cone;{6,7,8,9,10,12}@{3,4,5}:base-clique;{6,7,8,9,10,12}@{3,4,5}:cone;{5,6,7,8,9,10,12}@{1,2,4}:base-clique;{5,6,7,8,9,10,12}@{1,2,4}:cone",,4,1,2,0,True,True,True
ddgp-p2-n12-0046,ddgp,3,12,2,1-10;4-12,"{1,2,3,4,5,6,8,10,12}","{5,6,8,10,12}",5,9,5,13,3,5,2,4,0,0,1,17,5,5,0,1,True,True,"{12}@{1,3,8}:base-clique;{12}@{1,3,8}:cone;{10}@{4,5,6}:cone;{8,12}@{4,5,6}:cone;{8,10,12}@{4,5,6}:base-clique;{6,8,10,12}@{1,2,5}:base-clique;{6,8,10,12}@{1,2,5}:cone;{5,6,8,10,12}@{1,2,3}:base-clique;{5,6,8,10,12}@{1,2,3}:cone",,4,1,2,0,True,True,True
ddgp-p2-n12-0047,ddgp,3,12,2,2-11;4-11,"{1,2,3,4,6,10,11}","{6,10,11}",3,6,3,4,2,3,1,2,0,0,1,7,3,3,0,1,True,True,"{11}@{1,6,10}:base-clique;{11}@{1,6,10}:cone;{10,11}@{2,4,6}:base-clique;{10,11}@{2,4,6}:cone;{6,10,11}@{1,2,3}:base-clique;{6,10,11}@{1,2,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n12-0048,ddgp,3,12,2,8-10;9-10,"{1,2,3,4,5,7,8,9,10}","{5,7,8,9,10}",5,9,5,6,3,5,2,4,0,0,1,11,5,5,0,1,True,True,"{10}@{2,3,5}:base-clique;{10}@{2,3,5}:cone;{9}@{3,5,7}:base-clique;{9}@{3,5,7}:cone;{8}@{2,3,4}:cone;{7,9}@{1,3,5}:base-clique;{7,9}@{1,3,5}:cone;{5,7,9,10}@{2,3,4}:cone;{5,7,8,9,10}@{2,3,4}:base-clique",,4,1,2,0,True,True,True
ddgp-p2-n12-0049,ddgp,3,12,2,3-9;7-10,"{1,2,3,4,5,6,7,8,9,10}","{5,6,7,8,9,10}",6,12,6,22,5,6,1,2,0,0,1,26,6,6,0,1,True,True,"{10}@{3,5,8}:base-clique;{10}@{3,5,8}:cone;{9}@{2,6,8}:base-clique;{9}@{2,6,8}:cone;{8,9,10}@{1,3,7}:base-clique;{8,9,10}@{1,3,7}:cone;{7,8,9,10}@{1,5,6}:base-clique;{7,8,9,10}@{1,5,6}:cone;{6,7,8,9,10}@{1,4,5}:base-clique;{6,7,8,9,10}@{1,4,5}:cone;{5,6,7,8,9,10}@{1,2,3}:base-clique;{5,6,7,8,9,10}@{1,2,3}:cone",,2,1,1,0,True,True,True
ddgp-p2-n12-0050,ddgp,3,12,2,5-8;7-9,"{1,2,3,4,5,6,7,8,9}","{5,6,7,8,9}",5,10,5,9,3,5,2,4,0,0,1,13,5,5,0,1,True,True,"{9}@{2,3,6}:base-clique;{9}@{2,3,6}:cone;{8}@{3,4,6}:base-clique;{8}@{3,4,6}:cone;{7}@{3,4,5}:base-clique;{7}@{3,4,5}:cone;{6,8,9}@{2,4,5}:base-clique;{6,8,9}@{2,4,5}:cone;{5,6,7,8,9}@{1,3,4}:base-clique;{5,6,7,8,9}@{1,3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0001,ddgp,3,12,3,2-11;10-11;10-12,"{1,2,3,4,5,6,7,8,9,10,11,12}","{5,6,7,8,9,10,11,12}",8,16,8,40,5,8,3,8,0,0,1,49,8,8,0,1,True,True,"{12}@{2,5,9}:base-clique;{12}@{2,5,9}:cone;{11}@{5,7,8}:base-clique;{11}@{5,7,8}:cone;{10}@{3,6,8}:base-clique;{10}@{3,6,8}:cone;{9,12}@{2,7,8}:base-clique;{9,12}@{2,7,8}:cone;{8,9,10,11,12}@{2,3,4}:base-clique;{8,9,10,11,12}@{2,3,4}:cone;{7,9,11,12}@{3,4,6}:base-clique;{7,9,11,12}@{3,4,6}:cone;{6,7,9,10,11,12}@{1,2,5}:base-clique;{6,7,9,10,11,12}@{1,2,5}:cone;{5,6,7,9,10,11,12}@{1,2,4}:base-clique;{5,6,7,9,10,11,12}@{1,2,4}:cone",,8,1,3,0,True,True,True
ddgp-p3-n12-0002,ddgp,3,12,3,5-6;6-12;8-12,"{1,2,3,4,5,6,7,8,10,11,12}","{5,6,7,8,10,11,12}",7,14,7,23,5,7,2,4,0,0,1,30,7,7,0,1,True,True,"{12}@{1,10,11}:base-clique;{12}@{1,10,11}:cone;{11,12}@{2,4,10}:base-clique;{11,12}@{2,4,10}:cone;{10,11,12}@{3,7,8}:base-clique;{10,11,12}@{3,7,8}:cone;{8,10,11,12}@{1,6,7}:base-clique;{8,10,11,12}@{1,6,7}:cone;{7,8,10,11,12}@{1,2,6}:base-clique;{7,8,10,11,12}@{1,2,6}:cone;{6,7,8,10,11,12}@{1,2,4}:base-clique;{6,7,8,10,11,12}@{1,2,4}:cone;{5}@{1,2,3}:base-clique;{5}@{1,2,3}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0003,ddgp,3,12,3,5-12;7-10;7-12,"{1,2,3,4,5,6,7,8,9,10,11,12}","{5,6,7,8,9,10,11,12}",8,15,8,28,7,9,2,4,0,0,1,37,9,9,0,1,True,True,"{12}@{3,8,11}:base-clique;{12}@{3,8,11}:cone;{11,12}@{5,8,9}:base-clique;{11,12}@{5,8,9}:cone;{10}@{2,4,5}:base-clique;{10}@{2,4,5}:cone;{9,11,12}@{3,7,8}:base-clique;{9,11,12}@{3,7,8}:cone;{8,9,11,12}@{2,6,7}:base-clique;{8,9,11,12}@{2,6,7}:cone;{7,8,9,11,12}@{1,5,6}:base-clique;{7,8,9,11,12}@{1,5,6}:cone;{6,7,8,9,11,12}@{2,3,4}:cone;{5,7,8,9,10,11,12}@{2,3,4}:cone;{5,6,7,8,9,10,11,12}@{2,3,4}:base-clique",,4,1,2,0,True,True,True
ddgp-p3-n12-0004,ddgp,3,12,3,2-11;5-10;9-11,"{1,2,3,4,5,6,7,9,10,11}","{5,6,7,9,10,11}",6,12,6,24,5,6,1,2,0,0,1,31,6,6,0,1,True,True,"{11}@{1,7,10}:base-clique;{11}@{1,7,10}:cone;{10,11}@{1,2,9}:base-clique;{10,11}@{1,2,9}:cone;{9,10,11}@{4,5,7}:base-clique;{9,10,11}@{4,5,7}:cone;{7,9,10,11}@{3,5,6}:base-clique;{7,9,10,11}@{3,5,6}:cone;{6,7,9,10,11}@{1,3,4}:base-clique;{6,7,9,10,11}@{1,3,4}:cone;{5,7,9,10,11}@{1,2,4}:base-clique;{5,7,9,10,11}@{1,2,4}:cone",,2,1,1,0,True,True,True
ddgp-p3-n12-0005,ddgp,3,12,3,3-9;3-12;7-10,"{1,2,3,4,5,6,7,8,9,10,11,12}","{5,6,7,8,9,10,11,12}",8,16,8,31,5,8,3,8,0,0,1,36,8,8,0,1,True,True,"{12}@{5,8,11}:base-clique;{12}@{5,8,11}:cone;{11,12}@{5,6,7}:base-clique;{11,12}@{5,6,7}:cone;{10}@{2,4,6}:base-clique;{10}@{2,4,6}:cone;{9}@{4,7,8}:base-clique;{9}@{4,7,8}:cone;{8,9,12}@{3,5,6}:base-clique;{8,9,12}@{3,5,6}:cone;{7,9,11,12}@{1,3,6}:base-clique;{7,9,11,12}@{1,3,6}:cone;{6,7,8,9,10,11,12}@{2,3,4}:base-clique;{6,7,8,9,10,11,12}@{2,3,4}:cone;{5,8,9,11,12}@{1,3,4}:base-clique;{5,8,9,11,12}@{1,3,4}:cone",,8,1,3,0,True,True,True
ddgp-p3-n12-0006,ddgp,3,12,3,6-9;6-12;8-9,"{1,2,3,4,5,6,8,9,12}","{5,6,8,9,12}",5,9,5,8,3,5,2,4,0,0,1,14,5,5,0,1,True,True,"{12}@{1,4,8}:base-clique;{12}@{1,4,8}:cone;{9}@{3,4,5}:cone;{8,12}@{2,3,5}:base-clique;{8,12}@{2,3,5}:cone;{6}@{3,4,5}:cone;{6,9}@{3,4,5}:base-clique;{5,6,8,9,12}@{1,3,4}:base-clique;{5,6,8,9,12}@{1,3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0007,ddgp,3,12,3,1-11;2-6;11-12,"{1,2,3,4,5,6,7,10,11,12}","{5,6,7,10,11,12}",6,11,6,16,4,6,2,4,0,0,1,25,6,6,0,1,True,True,"{12}@{1,2,3}:cone;{11}@{4,7,10}:base-clique;{11}@{4,7,10}:cone;{10,11}@{5,6,7}:base-clique;{10,11}@{5,6,7}:cone;{7,10,11}@{2,3,5}:base-clique;{7,10,11}@{2,3,5}:cone;{6,10,11}@{1,3,5}:base-clique;{6,10,11}@{1,3,5}:cone;{5,6,7,10,11}@{1,2,3}:cone;{5,6,7,10,11,12}@{1,2,3}:base-clique",,4,1,2,0,True,True,True
ddgp-p3-n12-0008,ddgp,3,12,3,2-11;4-12;10-11,"{1,2,3,4,5,6,7,8,9,10,11,12}","{5,6,7,8,9,10,11,12}",8,16,8,39,6,8,2,4,0,0,1,50,8,8,0,1,True,True,"{12}@{1,5,11}:base-clique;{12}@{1,5,11}:cone;{11,12}@{7,8,9}:base-clique;{11,12}@{7,8,9}:cone;{10}@{3,5,7}:base-clique;{10}@{3,5,7}:cone;{9,11,12}@{2,3,5}:base-clique;{9,11,12}@{2,3,5}:cone;{8,11,12}@{1,4,5}:base-clique;{8,11,12}@{1,4,5}:cone;{7,10,11,12}@{2,5,6}:base-clique;{7,10,11,12}@{2,5,6}:cone;{6,7,10,11,12}@{1,3,4}:base-clique;{6,7,10,11,12}@{1,3,4}:cone;{5,7,8,9,10,11,12}@{1,2,4}:base-clique;{5,7,8,9,10,11,12}@{1,2,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0009,ddgp,3,12,3,4-12;6-9;11-12,"{1,2,3,4,5,6,7,8,9,11,12}","{5,6,7,8,9,11,12}",7,13,7,22,4,7,3,8,0,0,1,32,7,7,0,1,True,True,"{12}@{2,3,9}:base-clique;{12}@{2,3,9}:cone;{11}@{2,4,7}:base-clique;{11}@{2,4,7}:cone;{9,12}@{2,4,8}:base-clique;{9,12}@{2,4,8}:cone;{8,9,12}@{1,5,7}:base-clique;{8,9,12}@{1,5,7}:cone;{7,8,9,11,12}@{1,4,5}:cone;{6}@{1,4,5}:cone;{6,7,8,9,11,12}@{1,4,5}:base-clique;{5,6,7,8,9,11,12}@{1,2,3}:base-clique;{5,6,7,8,9,11,12}@{1,2,3}:cone",,8,1,3,0,True,True,True
ddgp-p3-n12-0010,ddgp,3,12,3,1-12;2-8;10-12,"{1,2,3,4,5,6,8,9,10,12}","{5,6,8,9,10,12}",6,12,6,17,3,6,3,8,0,0,1,23,6,6,0,1,True,True,"{12}@{2,5,9}:base-clique;{12}@{2,5,9}:cone;{10}@{3,4,9}:base-clique;{10}@{3,4,9}:cone;{9,10,12}@{1,2,6}:base-clique;{9,10,12}@{1,2,6}:cone;{8}@{1,3,6}:base-clique;{8}@{1,3,6}:cone;{6,8,9,10,12}@{1,4,5}:base-clique;{6,8,9,10,12}@{1,4,5}:cone;{5,6,8,9,10,12}@{2,3,4}:base-clique;{5,6,8,9,10,12}@{2,3,4}:cone",,8,1,3,0,True,True,True
ddgp-p3-n12-0011,ddgp,3,12,3,2-6;5-11;7-9,"{1,2,3,4,5,6,7,8,9,11}","{5,6,7,8,9,11}",6,11,6,19,6,7,1,2,0,0,1,25,7,7,0,1,True,True,"{11}@{3,6,8}:base-clique;{11}@{3,6,8}:cone;{9}@{2,4,8}:base-clique;{9}@{2,4,8}:cone;{8,9,11}@{1,5,6}:base-clique;{8,9,11}@{1,5,6}:cone;{7}@{4,5,6}:base-clique;{7}@{4,5,6}:cone;{6,7,8,9,11}@{1,3,4}:cone;{5,7,8,9,11}@{1,3,4}:cone;{5,6,7,8,9,11}@{1,3,4}:base-clique",,2,1,1,0,True,True,True
ddgp-p3-n12-0012,ddgp,3,12,3,1-8;1-10;4-10,"{1,2,3,4,5,6,7,8,10}","{5,6,7,8,10}",5,10,5,11,3,5,2,4,0,0,1,19,5,5,0,1,True,True,"{10}@{3,5,7}:base-clique;{10}@{3,5,7}:cone;{8}@{2,5,7}:base-clique;{8}@{2,5,7}:cone;{7,8,10}@{3,4,6}:base-clique;{7,8,10}@{3,4,6}:cone;{6,7,8,10}@{1,3,5}:base-clique;{6,7,8,10}@{1,3,5}:cone;{5,6,7,8,10}@{2,3,4}:base-clique;{5,6,7,8,10}@{2,3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0013,ddgp,3,12,3,2-10;3-11;7-11,"{1,2,3,4,5,6,7,9,10,11}","{5,6,7,9,10,11}",6,10,6,26,6,7,1,2,0,0,1,33,7,7,0,1,True,True,"{11}@{5,6,9}:cone;{10}@{5,6,9}:cone;{10,11}@{5,6,9}:base-clique;{9,10,11}@{1,3,7}:base-clique;{9,10,11}@{1,3,7}:cone;{7,9,10,11}@{1,4,6}:base-clique;{7,9,10,11}@{1,4,6}:cone;{6,7,9,10,11}@{2,3,4}:cone;{5,10,11}@{2,3,4}:cone;{5,6,7,9,10,11}@{2,3,4}:base-clique",,2,1,1,0,True,True,True
ddgp-p3-n12-0014,ddgp,3,12,3,4-9;8-9;10-12,"{1,2,3,4,5,6,7,8,9,10,12}","{5,6,7,8,9,10,12}",7,13,7,21,5,7,2,4,0,0,1,30,7,7,0,1,True,True,"{12}@{5,7,8}:base-clique;{12}@{5,7,8}:cone;{10}@{1,2,6}:cone;{9}@{1,2,6}:cone;{9,10}@{1,2,6}:base-clique;{8,12}@{4,6,7}:base-clique;{8,12}@{4,6,7}:cone;{7,8,12}@{1,3,4}:base-clique;{7,8,12}@{1,3,4}:cone;{6,8,9,10,12}@{1,2,5}:base-clique;{6,8,9,10,12}@{1,2,5}:cone;{5,6,8,9,10,12}@{2,3,4}:base-clique;{5,6,8,9,10,12}@{2,3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0015,ddgp,3,12,3,4-11;6-10;9-12,"{1,2,3,4,5,6,7,8,9,10,11,12}","{5,6,7,8,9,10,11,12}",8,16,8,35,6,8,2,4,0,0,1,43,8,8,0,1,True,True,"{12}@{3,8,11}:base-clique;{12}@{3,8,11}:cone;{11,12}@{3,6,7}:base-clique;{11,12}@{3,6,7}:cone;{10}@{3,5,9}:base-clique;{10}@{3,5,9}:cone;{9,10}@{5,6,8}:base-clique;{9,10}@{5,6,8}:cone;{8,9,10,12}@{1,4,6}:base-clique;{8,9,10,12}@{1,4,6}:cone;{7,11,12}@{4,5,6}:base-clique;{7,11,12}@{4,5,6}:cone;{6,7,8,9,10,11,12}@{2,3,4}:base-clique;{6,7,8,9,10,11,12}@{2,3,4}:cone;{5,7,9,10,11,12}@{1,2,3}:base-clique;{5,7,9,10,11,12}@{1,2,3}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0016,ddgp,3,12,3,2-10;5-12;7-8,"{1,2,3,4,5,6,7,8,10,12}","{5,6,7,8,10,12}",6,11,6,17,4,6,2,4,0,0,1,23,6,6,0,1,True,True,"{12}@{1,3,8}:base-clique;{12}@{1,3,8}:cone;{10}@{5,6,8}:base-clique;{10}@{5,6,8}:cone;{8,10,12}@{2,3,4}:base-clique;{8,10,12}@{2,3,4}:cone;{7}@{1,2,4}:cone;{6,10}@{1,2,3}:base-clique;{6,10}@{1,2,3}:cone;{5,10}@{1,2,4}:cone;{5,7,10}@{1,2,4}:base-clique",,4,1,2,0,True,True,True
ddgp-p3-n12-0017,ddgp,3,12,3,1-12;3-9;3-12,"{1,2,3,4,5,6,9,12}","{5,6,9,12}",4,8,4,11,3,4,1,2,0,0,1,17,4,4,0,1,True,True,"{12}@{4,5,9}:base-clique;{12}@{4,5,9}:cone;{9,12}@{1,2,6}:base-clique;{9,12}@{1,2,6}:cone;{6,9,12}@{1,2,4}:base-clique;{6,9,12}@{1,2,4}:cone;{5,12}@{1,3,4}:base-clique;{5,12}@{1,3,4}:cone",,2,1,1,0,True,True,True
ddgp-p3-n12-0018,ddgp,3,12,3,5-10;6-9;7-9,"{1,2,3,4,5,6,7,8,9,10}","{5,6,7,8,9,10}",6,11,6,17,5,6,1,2,0,0,1,25,6,6,0,1,True,True,"{10}@{4,6,7}:base-clique;{10}@{4,6,7}:cone;{9}@{2,3,8}:base-clique;{9}@{2,3,8}:cone;{8,9}@{1,2,3}:cone;{7,10}@{1,3,5}:base-clique;{7,10}@{1,3,5}:cone;{6,10}@{1,2,3}:cone;{6,8,9,10}@{1,2,3}:base-clique;{5,7,10}@{2,3,4}:base-clique;{5,7,10}@{2,3,4}:cone",,2,1,1,0,True,True,True
ddgp-p3-n12-0019,ddgp,3,12,3,2-5;8-12;9-10,"{1,2,3,4,5,6,7,8,9,10,12}","{5,6,7,8,9,10,12}",7,14,7,14,5,7,2,4,0,0,1,20,7,7,0,1,True,True,"{12}@{3,4,6}:base-clique;{12}@{3,4,6}:cone;{10}@{4,6,8}:base-clique;{10}@{4,6,8}:cone;{9}@{3,6,8}:base-clique;{9}@{3,6,8}:cone;{8,9,10}@{4,6,7}:base-clique;{8,9,10}@{4,6,7}:cone;{7,8,9,10}@{2,3,6}:base-clique;{7,8,9,10}@{2,3,6}:cone;{6,7,8,9,10,12}@{3,4,5}:base-clique;{6,7,8,9,10,12}@{3,4,5}:cone;{5,6,7,8,9,10,12}@{1,3,4}:base-clique;{5,6,7,8,9,10,12}@{1,3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0020,ddgp,3,12,3,2-12;3-11;4-11,"{1,2,3,4,5,6,7,8,9,10,11,12}","{5,6,7,8,9,10,11,12}",8,16,8,28,6,8,2,4,0,0,1,40,8,8,0,1,True,True,"{12}@{5,10,11}:base-clique;{12}@{5,10,11}:cone;{11,12}@{2,5,9}:base-clique;{11,12}@{2,5,9}:cone;{10,12}@{1,2,9}:base-clique;{10,12}@{1,2,9}:cone;{9,10,11,12}@{5,7,8}:base-clique;{9,10,11,12}@{5,7,8}:cone;{8,9,10,11,12}@{2,4,7}:base-clique;{8,9,10,11,12}@{2,4,7}:cone;{7,8,9,10,11,12}@{2,5,6}:base-clique;{7,8,9,10,11,12}@{2,5,6}:cone;{6,7,8,9,10,11,12}@{1,4,5}:base-clique;{6,7,8,9,10,11,12}@{1,4,5}:cone;{5,6,7,8,9,10,11,12}@{1,2,4}:base-clique;{5,6,7,8,9,10,11,12}@{1,2,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0021,ddgp,3,12,3,5-10;6-7;9-12,"{1,2,3,4,5,6,7,8,9,10,11,12}","{5,6,7,8,9,10,11,12}",8,16,8,39,6,8,2,4,0,0,1,45,8,8,0,1,True,True,"{12}@{2,8,11}:base-clique;{12}@{2,8,11}:cone;{11,12}@{3,7,9}:base-clique;{11,12}@{3,7,9}:cone;{10}@{1,2,8}:base-clique;{10}@{1,2,8}:cone;{9,11,12}@{2,4,8}:base-clique;{9,11,12}@{2,4,8}:cone;{8,9,10,11,12}@{1,3,6}:base-clique;{8,9,10,11,12}@{1,3,6}:cone;{7,11,12}@{1,3,5}:base-clique;{7,11,12}@{1,3,5}:cone;{6,8,9,10,11,12}@{1,4,5}:base-clique;{6,8,9,10,11,12}@{1,4,5}:cone;{5,6,7,8,9,10,11,12}@{2,3,4}:base-clique;{5,6,7,8,9,10,11,12}@{2,3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0022,ddgp,3,12,3,1-6;2-11;7-11,"{1,2,3,4,5,6,7,11}","{5,6,7,11}",4,8,4,10,3,4,1,2,0,0,1,15,4,4,0,1,True,True,"{11}@{3,4,5}:base-clique;{11}@{3,4,5}:cone;{7}@{2,3,4}:base-clique;{7}@{2,3,4}:cone;{6}@{2,4,5}:base-clique;{6}@{2,4,5}:cone;{5,6,11}@{1,2,3}:base-clique;{5,6,11}@{1,2,3}:cone",,2,1,1,0,True,True,True
ddgp-p3-n12-0023,ddgp,3,12,3,1-12;5-12;7-12,"{1,2,3,4,5,6,7,8,9,11,12}","{5,6,7,8,9,11,12}",7,14,7,29,6,7,1,2,0,0,1,40,7,7,0,1,True,True,"{12}@{2,9,11}:base-clique;{12}@{2,9,11}:cone;{11,12}@{1,2,5}:base-clique;{11,12}@{1,2,5}:cone;{9,12}@{2,3,8}:base-clique;{9,12}@{2,3,8}:cone;{8,9,12}@{1,4,7}:base-clique;{8,9,12}@{1,4,7}:cone;{7,8,9,12}@{2,5,6}:base-clique;{7,8,9,12}@{2,5,6}:cone;{6,7,8,9,12}@{2,3,5}:base-clique;{6,7,8,9,12}@{2,3,5}:cone;{5,6,7,8,9,11,12}@{2,3,4}:base-clique;{5,6,7,8,9,11,12}@{2,3,4}:cone",,2,1,1,0,True,True,True
ddgp-p3-n12-0024,ddgp,3,12,3,2-11;4-12;5-8,"{1,2,3,4,5,6,7,8,9,10,11,12}","{5,6,7,8,9,10,11,12}",8,16,8,33,6,8,2,4,0,0,1,43,8,8,0,1,True,True,"{12}@{1,5,10}:base-clique;{12}@{1,5,10}:cone;{11}@{7,8,10}:base-clique;{11}@{7,8,10}:cone;{10,11,12}@{4,5,9}:base-clique;{10,11,12}@{4,5,9}:cone;{9,10,11,12}@{1,5,6}:base-clique;{9,10,11,12}@{1,5,6}:cone;{8,11}@{3,6,7}:base-clique;{8,11}@{3,6,7}:cone;{7,8,11}@{1,4,5}:base-clique;{7,8,11}@{1,4,5}:cone;{6,8,9,10,11,12}@{1,3,5}:base-clique;{6,8,9,10,11,12}@{1,3,5}:cone;{5,6,7,8,9,10,11,12}@{2,3,4}:base-clique;{5,6,7,8,9,10,11,12}@{2,3,4}:cone",,4,1,2,0,True,True,True
ddgp-p3-n12-0025,ddgp,3,12,3,2-8;5-10;6-11,"{1,2,3,4,5,6,7,8,10,11}","{5,6,7,8,10,11}",6,12,6,18,5,6,1,2,0,0,1,23,6,6,0,1,True,True,"{11}@{1,5,7}:base-clique;{11}@{1,5,7}:cone;{10}@{2,4,6}:base-clique;{10}@{2,4,6}:cone;{8}@{3,5,6}:base-clique;{8}@{3,5,6}:cone;{7,11}@{2,3,5}:base-clique;{7,11}@{2,3,5}:cone;{6,8,10}@{2,4,5}:base-clique;{6,8,10}@{2,4,5}:cone;{5,6,7,8,10,11}@{1,2,3}:base-clique;{5,6,7,8,10,11}@{1,2,3}:cone",,2,1,1,0,True,True,True
ddgp-p3-n12-0026,ddgp,3,12,3,6-12;7-9;10-12,"{1,2,3,4,5,6,7,8,9,10,11,12}","{5,6,7,8,9,10,11,12}",8,16,8,30,6,8,2,4,0,0,1,40,8,8,0,1,True,True,"{12}@{2,4,11}:base-clique;{12}@{2,4,11}:cone;{11,12}@{1,5,9}:base-clique;{11,12}@{1,5,9}:cone;{10}@{3,7,8}:base-clique;{10}@{3,7,8}:cone;{9,11,12}@{1,3,6}:base-clique;{9,11,12}@{1,3,6}:cone;{8,10}@{1,3,4}:base-clique;{8,10}@{1,3,4}:cone;{7,10}@{4,5,6}:base-clique;{7,10}@{4,5,6}:cone;{6,7,9,10,11,12}@{1,4,5}:base-clique;{6,7,9,10,11,12}@{1,4,5}:cone;{5,6,7,9,10,11,12}@{2,3,4}:base-clique;{5,6,7,9,10,11,12}@{2,3,4}:cone",,4,1,2,0,True,True,True
